architecture,controls,mad.score_Dexamethasone,mad.score_FBS,mad.score_Serum Free,pval.empirical_Dexamethasone,pval.empirical_FBS,pval.empirical_Serum Free,pval.mad_Dexamethasone,pval.mad_FBS,pval.mad_Serum Free,pval.zscore_Dexamethasone,pval.zscore_FBS,pval.zscore_Serum Free,statistic_Dexamethasone,statistic_FBS,statistic_Serum Free,zscore_Dexamethasone,zscore_FBS,zscore_Serum Free
"JDP2-1:862, 8, set1, minTK",FALSE,52.936068476548854,108.37428018463636,98.54663545995061,0,0,0,0,0,0,1.312404519764503e-124,0,0,3.6221701829677753,6.222927016850051,5.296922393503259,23.713369332056715,48.695289007215166,50.34294539078046
"Klf12-1:1012, 1, set2, minCMV",FALSE,64.31220004976409,71.02346847590594,79.15722791156763,0,0,0,0,0,0,1.363637125234701e-183,2.89506184634164e-222,0,4.338525450449007,4.18922002215881,4.318471606089555,28.871436720168155,31.803502416545076,40.385204953601196
"Klf12-1:1012, 1, set2, minProm",FALSE,6.407945791707979,8.545730602541962,9.46512640320176,0.02614379084967322,0.009803921568627416,0.009803921568627416,7.374666358880935e-11,6.386282399227966e-18,1.4660310869399837e-21,0.004435453002568581,1.9397887248142243e-4,2.177158486865581e-6,0.6922932246373334,0.7873819706487605,0.8015878938245433,2.616989538437969,3.5481428528863974,4.593711293459301
"Klf12-1:1012, 1, set2, minTK",FALSE,15.132007551514082,20.25409991032882,25.003294704679153,0.0032679738562091387,0,0,4.980484991793018e-52,1.634346642029717e-91,2.814628888811648e-138,2.4725679807762556e-11,4.650114619590369e-19,1.4751552731816931e-36,1.2416475948155947,1.4248886664432372,1.5856929765409633,6.5725783223331495,8.84321588139729,12.573586203470263
"Klf12-1:13, 1, set1, minCMV",FALSE,67.32778518224369,77.88766760082885,84.46102136843318,0,0,0,0,0,0,3.668687134776107e-201,2.8291748520959433e-267,0,4.528416915775942,4.562967449180489,4.586117787191284,30.238737302779175,34.907814784325836,43.109052933179164
"Klf12-1:13, 1, set1, minProm",FALSE,7.837896760469052,9.246183461449917,10.6570082036998,0.019607843137254943,0.009803921568627416,0.0065359477124182774,2.2907772383191214e-15,1.1632583038651452e-20,8.085806324374289e-27,5.466530295319183e-4,5.5562706882826275e-5,9.657024358390266e-8,0.7823372701126595,0.825520790488106,0.8617340165614719,3.265345564482088,3.864920445345849,5.205821259766507
"Klf12-1:13, 1, set1, minTK",FALSE,16.886695923317962,24.497626298973138,29.39902657606059,0.0032679738562091387,0,0,2.8186418479515245e-64,7.828696769055214e-133,2.825632087294065e-190,8.649047595392881e-14,2.591921996530895e-27,4.611529050100795e-50,1.3521403620484649,1.6559435994937444,1.8075155000028196,7.368173978787214,10.762337283840653,14.831084628702085
"Klf12-1:1345, 4, set2, minCMV",FALSE,67.92366469047839,72.93893292040721,85.31693638139465,0,0,0,0,0,0,9.923860700874274e-205,2.099733937444118e-234,0,4.565939462149534,4.293514768662379,4.629309963966238,30.508915846239937,32.66976515993196,43.54862178096823
"Klf12-1:1345, 4, set2, minProm",FALSE,9.146297359664421,10.568689904126687,12.58748965490972,0.009803921568627416,0.0065359477124182774,0.0065359477124182774,2.945917749538039e-20,2.081344692264478e-26,1.2370861608898752e-36,5.702170563825174e-5,4.040629000554773e-6,2.8728936722596367e-10,0.8647272860136711,0.897529683466657,0.9591522121051219,3.8585892710848673,4.463019805774491,6.1972508927745915
"Klf12-1:1345, 4, set2, minTK",FALSE,16.920725378630475,19.53566379988175,23.182225349810867,0.0032679738562091387,0,0,1.582541031785095e-64,2.731550244830067e-85,3.440660408913639e-119,7.703100383735595e-14,8.095238561282812e-18,1.3153245319081916e-31,1.35428319763416,1.3857706800806153,1.4937960611886196,7.383603320699532,8.518305420244811,11.638346902907301
"Klf12-1:1678, 8, set2, minCMV",FALSE,66.68769546571002,63.629510324499876,71.71988422140146,0,0,0,0,0,0,2.3002259830601368e-197,1.8530664544437578e-178,5.031371969494798e-293,4.488110451566345,3.7866278501805484,3.943159736876907,29.94851334825922,28.459608202735975,36.56563811928891
"Klf12-1:1678, 8, set2, minProm",FALSE,7.2201678511007366,9.179655606385795,11.142738336169732,0.022875816993464082,0.009803921568627416,0.0065359477124182774,2.596172200703223e-13,2.1623616557573505e-20,3.8846555694408414e-29,0.0014166857275047548,6.28247074794377e-5,2.4448453898726872e-8,0.7434388664458705,0.821898428402891,0.8862454942535999,2.985260254146158,3.834833433078442,5.455275739981178
"Klf12-1:1678, 8, set2, minTK",FALSE,8.105304646332227,9.633709439936213,11.529673978680938,0.016339869281045805,0.009803921568627416,0.0065359477124182774,2.6306758403000317e-16,2.8805676848182367e-22,4.674855186227188e-31,3.5383357405885754e-4,2.670534233658395e-5,7.838142233203153e-9,0.7991759508514729,0.8466211162110925,0.9057714897307072,3.386591340035723,4.040177844782796,5.653992729368565
"Klf12-1:346, 4, set1, minCMV",FALSE,60.86574541728254,64.90986958330309,72.71534620070865,0,0,0,0,0,0,1.6684182024735717e-164,1.0703594877819128e-185,3.314076551836749e-301,4.12150212277177,3.856341879440511,3.993393894628404,27.308775007792732,29.038646632415862,37.076873544109745
"Klf12-1:346, 4, set1, minProm",FALSE,12.27371734276508,12.687657130450596,17.680220229739252,0.0032679738562091387,0.0065359477124182774,0,6.268138357606839e-35,3.4612856582300593e-37,2.978154729533702e-70,6.580241614461355e-8,2.958092956034281e-8,6.108131783460823e-19,1.0616609944629514,1.012904912880725,1.2161474930900413,5.2765970463940555,5.421316039302429,8.812704152710245
"Klf12-1:346, 4, set1, minTK",FALSE,18.89163571877281,21.442913064536018,25.390316824137066,0.0032679738562091387,0,0,6.68199756504664e-80,2.658928554459657e-102,1.6130670508421036e-142,6.303335866468348e-17,3.2720604346652798e-21,1.1699453027874507e-37,1.4783914671990444,1.4896181198737504,1.6052233359181218,8.277236475779732,9.38085287450059,12.772347604477085
"Klf12-1:679, 8, set1, minCMV",FALSE,68.09693571647314,70.47865826183092,82.83910285536781,0,0,0,0,0,0,8.980011636340152e-206,7.161239041917915e-219,0,4.576850342651784,4.159555758051675,4.504270652756173,30.58747889930733,31.5571137184804,42.27609073342864
"Klf12-1:679, 8, set1, minProm",FALSE,10.408206937076274,11.479415758161293,12.857826302487968,0.009803921568627416,0.0065359477124182774,0.0065359477124182774,1.137327572696305e-25,8.370394781905983e-31,3.886596435632166e-38,4.695220928043931e-6,5.443380767316803e-7,1.1783717636306705e-10,0.9441897612009641,0.9471176162280596,0.972794253772959,4.43075341986448,4.8748926959522025,6.336086602969661
"Klf12-1:679, 8, set1, minTK",FALSE,8.15483059431611,11.165331131102858,11.985345248690072,0.016339869281045805,0.0065359477124182774,0.0065359477124182774,1.748348296170938e-16,3.013310480723041e-29,2.1203692483083217e-33,3.25951274680516e-4,1.1069514060816039e-6,1.9543673698474578e-9,0.8022946009380091,0.9300160841929626,0.9287661022184633,3.409046967901564,4.73284891567095,5.888009999886417
"KLF13-1:1010, 1, set2, minCMV",FALSE,62.581566849803664,73.98814708331761,88.11342733233006,0,0,0,0,0,0,7.110701282836848e-174,3.4246822738205186e-241,0,4.229547437941794,4.350643224094078,4.770429735991775,28.086747952106045,33.14426895026454,44.9848044469341
"KLF13-1:1010, 1, set2, minProm",FALSE,14.727852325572082,11.466982005892604,14.854434027161654,0.0032679738562091387,0.0065359477124182774,0,2.1353173870188012e-49,9.664156265171251e-31,3.2557765915491295e-50,8.330721212895441e-11,5.600575815537846e-7,9.094355944715483e-14,1.216197930918837,0.9464406132982094,1.073549390075521,6.389329748136406,4.869269570771368,7.361476441599657
"KLF13-1:1010, 1, set2, minTK",FALSE,15.859330398501088,18.840777161151603,24.90028097946053,0.0032679738562091387,0,0,6.058948917166509e-57,1.7489589854229152e-79,3.6941012931214256e-137,2.5573751469638887e-12,1.1621539102591537e-16,2.8769355892695666e-36,1.287447131261298,1.3479349342680909,1.5804945783793345,6.902354769935517,8.20404513327509,12.520681856876159
"KLF13-1:11, 1, set1, minCMV",FALSE,68.1093827553037,75.17617000168391,87.18811292091165,0,0,0,0,0,0,7.554752035648366e-206,5.384708327401894e-249,0,4.577634132973953,4.415329650128839,4.723735446225655,30.59312252822084,33.681548561705434,44.50959442781961
"KLF13-1:11, 1, set1, minProm",FALSE,13.114149985237292,13.973656289085055,16.253949298595188,0.0032679738562091387,0.0065359477124182774,0,1.3661423621731185e-39,1.1286692985356812e-44,1.0471395038453268e-59,7.672592433171892e-9,9.690895912268865e-10,3.232504410168815e-16,1.1145830573384938,1.0829260279364559,1.1441733540060666,5.657658761190578,6.002905095862531,8.080219898614972
"KLF13-1:11, 1, set1, minTK",FALSE,16.150711373312514,20.876394039044094,24.723611669775618,0.0032679738562091387,0,0,5.61297736820663e-59,4.3885589327435054e-97,2.9807470633003914e-135,1.0000975984081636e-12,3.598539730297261e-20,8.987280368132554e-36,1.3057953979639647,1.458771836966884,1.5715792866283262,7.034470216563228,9.124646435058546,12.429950506541285
"KLF13-1:1343, 4, set2, minCMV",FALSE,64.40847483537627,64.23851354983066,75.58673674115155,0,0,0,0,0,0,3.8573572084128005e-184,6.967854537828054e-182,0,4.344587875918952,3.81978734692196,4.138293336669526,28.915088802492242,28.73502798733232,38.55152209250682
"KLF13-1:1343, 4, set2, minProm",FALSE,9.344167562674144,10.727419667578683,13.23299435536032,0.009803921568627416,0.0065359477124182774,0.0032679738562091387,4.630755960076035e-21,3.783997260211753e-27,2.829360722276876e-40,3.9353101404346096e-5,2.8828386408954393e-6,3.315817209350913e-11,0.8771871772597719,0.9061723291128976,0.9917264194840271,3.9483058706736487,4.534804839811433,6.528760158440746
"KLF13-1:1343, 4, set2, minTK",FALSE,9.833586041897572,13.337237914968425,17.88285348867709,0.009803921568627416,0.0065359477124182774,0,4.034655929147178e-23,7.028602588451716e-41,8.020641872888888e-72,1.52157022769657e-5,5.482398933660421e-9,2.400433139652522e-19,0.9080058701816986,1.0482738091551305,1.2263730077824933,4.170213773247948,5.715086896842065,8.916769704553833
"KLF13-1:1676, 8, set2, minCMV",FALSE,59.78333233146962,55.44263297136702,66.17311949121957,0,0,0,0,0,0,9.965821536007109e-159,1.2993260811717818e-135,1.6283110162176653e-249,4.053342545799372,3.3408621766636357,3.663252457384108,26.81799660896144,24.75711878506193,33.717008355257875
"KLF13-1:1676, 8, set2, minProm",FALSE,5.9708663412619725,7.438529952568299,11.032584168259834,0.02614379084967322,0.019607843137254943,0.0065359477124182774,1.1799851353294972e-9,5.090594638224607e-14,1.3305346137080129e-28,0.007785626815330834,0.0011540945294035098,3.3561949776028e-8,0.6647703215643773,0.7270962203968642,0.8806867667855536,2.418812746542617,3.047414856979557,5.398704304810549
"KLF13-1:1676, 8, set2, minTK",FALSE,7.1088734696768885,8.778898950049093,11.60770322496825,0.022875816993464082,0.009803921568627416,0.0065359477124182774,5.849697045846729e-13,8.2541381889636045e-19,1.8829778154965752e-31,0.001668823827127518,1.2929828309213873e-4,6.202458515957272e-9,0.7364306566813358,0.8000777081059203,0.9097090921190527,2.9347981163264794,3.6535925013841046,5.694065897107131
"KLF13-1:344, 4, set1, minCMV",FALSE,60.51544146125325,72.12402714139388,86.380536088019,0,0,0,0,0,0,1.267962547554145e-162,3.36143043643948e-229,0,4.0994434745831425,4.249144124304833,4.682982566795526,27.149943211598025,32.301226595952656,44.09485042571651
"KLF13-1:344, 4, set1, minProm",FALSE,8.535239227969283,9.321552907805124,11.726626376317718,0.013071895424836555,0.009803921568627416,0.0065359477124182774,6.993286292291091e-18,5.732489907275169e-21,4.6547818086236125e-32,1.7079488901167013e-4,4.82941829165587e-5,4.328480916996323e-9,0.8262489413707799,0.8296245666371732,0.915710330206872,3.581528567184606,3.8990060393408927,5.755140784008881
"KLF13-1:344, 4, set1, minTK",FALSE,13.856662948736433,17.406080842109244,22.726656579173223,0.0032679738562091387,0,0,5.797016077420159e-44,3.709619066636029e-68,1.2212037810955202e-114,1.021677053899485e-9,2.0909509299687863e-14,1.987947635683601e-30,1.1613391157712267,1.2698174367944757,1.4708066211431103,5.994322580312744,7.555208255708146,11.40438227258146
"KLF13-1:677, 8, set1, minCMV",FALSE,61.994916121321985,76.73859802400503,88.7681735377636,0,0,0,0,0,0,1.2168736200587134e-170,1.895639029735568e-259,0,4.192606028042051,4.5004019859719,4.803470298920992,27.82075384230533,34.38815169852996,45.32105983532934
"KLF13-1:677, 8, set1, minProm",FALSE,6.65288160748914,8.187599224980369,10.659854539620378,0.022875816993464082,0.013071895424836555,0.0065359477124182774,1.437046938162808e-11,1.3324425140946966e-16,7.842127793251284e-27,0.003185534000910043,3.543656018862582e-4,9.581284263093567e-8,0.7077168386049114,0.7678821457655658,0.8618776516682065,2.7280462219362422,3.386179068849567,5.207283041114049
"KLF13-1:677, 8, set1, minTK",FALSE,6.957324121288429,7.81363487813954,10.106795584737561,0.022875816993464082,0.016339869281045805,0.009803921568627416,1.7339823911264743e-12,2.7780948498873898e-15,2.5771294543527932e-24,0.0020779203201032144,6.475691237651857e-4,4.2559132007579744e-7,0.7268875907188227,0.7475202346546068,0.8339685487963954,2.8660839188349048,3.217054874478228,4.923250767026334
"KLF14-1:1011, 1, set2, minCMV",FALSE,55.864446272190335,73.76894961198042,181.39956404729938,0,0,0,0,0,0,1.0904849468714098e-138,9.135214055452907e-240,0,3.8065702002831485,4.3387081841235045,9.477943036528714,25.0411291167037,33.04513758637568,92.89339234354328
"KLF14-1:1011, 1, set2, minProm",FALSE,14.7118181504961,17.506349164959225,25.453463018400846,0.0032679738562091387,0,0,2.7066593714041548e-49,6.407710149976508e-69,3.2315133525168937e-143,8.736092556796341e-11,1.4743251671778006e-14,7.708368982832006e-38,1.2151882585445795,1.2752769269687763,1.608409892461709,6.382059670867837,7.600554287933474,12.804777342750697
"KLF14-1:1011, 1, set2, minTK",FALSE,12.235228734999216,23.658409265122202,23.889940184052495,0.0032679738562091387,0,0,1.0076815456873304e-34,4.8353388093060625e-124,1.948305835994452e-126,7.236302498246676e-8,1.4846182944266544e-25,1.7381527326068593e-33,1.0592373659444476,1.6102492364069108,1.5295095885411267,5.259145874064234,10.38280403166901,12.00180517801624
"KLF14-1:12, 1, set1, minCMV",FALSE,81.59655021403985,82.69023447058476,92.11383582715152,0,0,0,0,0,0,2.6862880787761274e-295,2.9774243521433277e-301,0,5.426921378843636,4.824461467346954,4.972302992405995,36.708357586744604,37.07976047814263,47.03927822777126
"KLF14-1:12, 1, set1, minProm",FALSE,9.155817376056682,10.743570921908832,15.985008259109094,0.009803921568627416,0.0065359477124182774,0,2.69739190113674e-20,3.1769124014776318e-27,8.127269642913736e-58,5.602312166903937e-5,2.7847089364430364e-6,9.939254256787566e-16,0.8653267616654085,0.9070517455807486,1.1306017391335443,3.8629057547481556,4.542109193554642,7.942100925282491
"KLF14-1:12, 1, set1, minTK",FALSE,15.531291923208192,15.423192941522206,28.23964917469,0.0032679738562091387,0.0032679738562091387,0,1.0652204779693363e-54,5.715508229809089e-54,9.536895782922187e-176,7.210136291510656e-12,1.3836193516781348e-11,2.7517331455594795e-46,1.2667905409080482,1.161851563801951,1.749009651979871,6.7536183958381955,6.658453467321337,14.235667816570425
"KLF14-1:1344, 4, set2, minCMV",FALSE,46.30904643323878,56.09566385679995,71.81605709839998,0,0,0,0,0,0,1.4487125406978327e-95,8.208800117639724e-139,8.245704682251102e-294,3.2048664520917374,3.3764189268036584,3.9480129242160378,20.708602196418504,25.052449939840315,36.615029238840066
"KLF14-1:1344, 4, set2, minProm",FALSE,10.903288433392245,10.998930066744828,11.766495021164697,0.009803921568627416,0.0065359477124182774,0.0065359477124182774,5.558279087227311e-28,1.9334634511902556e-28,2.904406337648236e-32,1.6181040729457917e-6,1.599627440314258e-6,3.833603578255113e-9,0.9753650544397886,0.9209557453936884,0.9177222280354314,4.655228998770173,4.657594560035644,5.775615964386498
"KLF14-1:1344, 4, set2, minTK",FALSE,15.36162086296003,22.715548664237822,26.708172907543172,0.0032679738562091387,0,0,1.48039316544711e-53,1.5725651795185753e-114,1.8913756363392164e-157,1.2220157067418299e-11,1.182374176821343e-23,1.557080553368995e-41,1.2561063503318712,1.5589116051396057,1.6717265191272543,6.676687608167551,9.956398303753673,13.449153679101585
"KLF14-1:1677, 8, set2, minCMV",FALSE,58.90712527950472,72.10739608229278,77.82454036696483,0,0,0,0,0,0,3.961077465881131e-154,4.2867093648897525e-229,0,3.998167767533172,4.248238583041452,4.251219980471845,26.420714370189295,32.29370525201766,39.70078194480621
"KLF14-1:1677, 8, set2, minProm",FALSE,4.0171910590212985,4.525004588100388,7.552743304538646,0.0490196078431373,0.05555555555555558,0.016339869281045805,2.944798612612421e-5,3.019709774322169e-6,2.1309223186904288e-14,0.06263864659244903,0.04183459651556663,1.5217072191036984e-4,0.5417473439929742,0.5684582513177675,0.7050829983523951,1.5329941626567303,1.7297822157699752,3.611576358938108
"KLF14-1:1677, 8, set2, minTK",FALSE,6.279524653313602,7.600498988321121,9.61661625968441,0.02614379084967322,0.016339869281045805,0.009803921568627416,1.6980487186820453e-10,1.4749553538534958e-14,3.4016190087199894e-22,0.0052522825313461325,9.022163754425192e-4,1.494957997329475e-6,0.6842065425914482,0.7359152405430024,0.8092325507843172,2.558761934297402,3.1206648416805263,4.671511332782606
"KLF14-1:345, 4, set1, minCMV",FALSE,90.52557534625846,64.07872671078553,74.41880854575555,0,0,0,0,0,0,0,5.557260079342792e-181,0,5.989182297308848,3.811087144774821,4.079355988554257,40.75687909387651,28.662764894198066,37.951713883308265
"KLF14-1:345, 4, set1, minProm",FALSE,8.3685396400602,11.749542571911949,15.106489778143274,0.013071895424836555,0.0065359477124182774,0,2.916833997464384e-17,3.550107428683806e-32,7.337587786266132e-52,2.274945463581937e-4,2.9105979324234915e-7,3.419528322814338e-14,0.8157518644763121,0.9618256979389038,1.0862689199221505,3.5059450788545354,4.997056694043501,7.49092370489072
"KLF14-1:345, 4, set1, minTK",FALSE,16.278678101463687,13.710791653498452,20.37605951889625,0.0032679738562091387,0.0065359477124182774,0,6.992875366674217e-60,4.374896018837682e-43,1.3637446928287819e-92,6.585923074837375e-13,2.0020318074113353e-9,1.0204017370519594e-24,1.3138534657863574,1.0686133631349977,1.3521880641407253,7.092491785933432,5.884025394902102,10.197195547549898
"KLF14-1:678, 8, set1, minCMV",FALSE,54.94295188134861,52.305446042967716,64.59997684984913,0,0,0,0,0,0,3.5549964280625147e-134,9.051869535341691e-121,8.144563064791258e-238,3.7485436772436205,3.170046103115004,3.5838667075966497,24.623313083622698,23.33833590819143,32.90909578473006
"KLF14-1:678, 8, set1, minProm",FALSE,5.712095201965222,8.300193418271343,9.972662149014777,0.02941176470588236,0.013071895424836555,0.009803921568627416,5.57968130947452e-9,5.1971016527266895e-17,1.0038694801836382e-23,0.010682173447817364,2.9398984982531286e-4,6.038673965106619e-7,0.6484754969560017,0.7740127648333155,0.8271997516851908,2.3014829700715307,3.437099437039992,4.854364395251353
"KLF14-1:678, 8, set1, minTK",FALSE,6.955941455062718,9.542954813556447,9.44476054372283,0.022875816993464082,0.009803921568627416,0.009803921568627416,1.7510764362772195e-12,6.940976943856075e-22,1.781089317885002e-21,0.002082039091497887,3.1787292524398204e-5,2.288997957802676e-6,0.7268005241947075,0.8416796354232471,0.8005601681865222,2.8654570022489296,3.999134351728943,4.583252080511965
"LEF1-1:1073, 1, set2, minCMV",FALSE,3.8717940806005813,2.5167197244100605,2.6040871181619973,0.0490196078431373,0.11111111111111116,0.09477124183006536,5.40186035200367e-5,0.005922650776489139,0.004605966901089524,0.07117857237337374,0.20566888201647568,0.142283817692481,0.5325916929091938,0.4591095440803046,0.45535816637300125,1.4670695196535126,0.8215417310578139,1.07011480608681
"LEF1-1:1073, 1, set2, minProm",FALSE,0.4575247008125005,-0.8380476568217459,-0.6309913493163021,0.35620915032679734,0.8725490196078431,0.7843137254901961,0.32364697614074645,0.7989980307158582,0.7359769096336658,0.532278639330001,0.7566732268417129,0.7228441356776902,0.3175950713362064,0.27644647528337085,0.29210588205484306,-0.08099903324341809,-0.6956412181915379,-0.5913114954993436
"LEF1-1:1073, 1, set2, minTK",FALSE,-0.26630524055524096,-0.05715813319209323,0.331491166028611,0.6209150326797386,0.5196078431372548,0.3921568627450981,0.6049979312954985,0.522790385760724,0.37013675632220033,0.6588005286918828,0.6340075607906988,0.5386420448877844,0.2720154832378891,0.31896497524720246,0.3406757918192954,-0.40919175772791094,-0.34248639823995625,-0.09701320200004879
"LEF1-1:1406, 4, set2, minCMV",FALSE,1.9032722062769571,2.935194802169873,2.522257943212267,0.15032679738562094,0.09477124183006536,0.10130718954248363,0.028502517777264483,0.00166669173429081,0.005830208489846051,0.2828082145607804,0.1560570957586985,0.15195371786019637,0.40863382509198803,0.48189501121769385,0.45122880757422484,0.5745193221294745,1.0107957628619086,1.0280901241926024
"LEF1-1:1406, 4, set2, minProm",FALSE,-0.784208212561162,-0.14811684758597865,0.5152650431095261,0.8529411764705882,0.5751633986928104,0.3431372549019608,0.7835410264864288,0.558874723175681,0.30318391147855855,0.7402170988004622,0.6493707543487043,0.5010504885802874,0.23940312114864068,0.3140123821112485,0.349949602495934,-0.6440148531639217,-0.38362218945340637,-0.0026331874204669576
"LEF1-1:1406, 4, set2, minTK",FALSE,0.4700201145118413,0.1333561851744038,-0.04491350803244187,0.3529411764705882,0.4509803921568627,0.5098039215686274,0.3191703234034867,0.4469558475016072,0.5179118750712646,0.5300253042821177,0.6011507860038452,0.6142149854964291,0.31838190782497866,0.3293382518675929,0.32168122229455764,-0.07533347061444136,-0.25632689966173283,-0.29032184406599015
"LEF1-1:1739, 8, set2, minCMV",FALSE,3.122974062498716,5.268692396063568,3.816141394094988,0.08823529411764708,0.05228758169934644,0.05555555555555558,8.95167623986233e-4,6.869949186627734e-8,6.777742271219103e-5,0.12975584941376395,0.01940892073949925,0.04526727555772479,0.48543847910269655,0.6089511623879651,0.5165222559778786,1.1275460102709112,2.06611267734495,1.6925846698718188
"LEF1-1:1739, 8, set2, minProm",FALSE,-0.5212182463005463,-0.29431533715672603,-0.8653632146519865,0.7352941176470589,0.6241830065359477,0.8856209150326797,0.6988926276173066,0.6157415229815052,0.8065802677445502,0.7001292247041357,0.6735510352245216,0.7616675674432767,0.2559636053882105,0.3060520493299444,0.2802787369699256,-0.524772212584474,-0.4497399944683409,-0.711676916411078
"LEF1-1:1739, 8, set2, minTK",FALSE,0.05979503114944773,-0.11664941908086934,-0.09615298386794063,0.47058823529411764,0.5555555555555556,0.522875816993464,0.47615944153293965,0.5464310628754611,0.5383004644176979,0.6030825976133725,0.6440819011060974,0.6242403562246772,0.2925500248664975,0.31572574593195574,0.3190955163954576,-0.2613341871725064,-0.3693911443288574,-0.31663669660771043
"LEF1-1:407, 4, set1, minCMV",FALSE,4.468960946370532,4.575179279721027,4.0664921740278634,0.042483660130718914,0.05555555555555558,0.0490196078431373,3.930023922443999e-6,2.3790617850363597e-6,2.3863043597168453e-5,0.041120230829628075,0.03984620606004106,0.034291549208385175,0.5701953042164651,0.5711902032255628,0.5291557475966251,1.7378317656564524,1.7524735615355722,1.8211563180047634
"LEF1-1:407, 4, set1, minProm",FALSE,-0.40642186755523046,-0.22824451287750686,-0.1877502907785137,0.6797385620915033,0.6013071895424836,0.5555555555555556,0.6577836725307078,0.5902719208513076,0.574463797559835,0.6817943174542551,0.6627060154006165,0.6419507479305144,0.26319233600482866,0.309649526635913,0.3144732267845974,-0.4727222293657804,-0.4198596729294822,-0.3636779589404628
"LEF1-1:407, 4, set1, minTK",FALSE,0.45713969922981135,-0.30118935073935243,0.20711555417594174,0.35620915032679734,0.630718954248366,0.4183006535947712,0.3237853186465645,0.6183649450478452,0.4179598074953841,0.5323480517593502,0.674671169823484,0.5639093062164167,0.31757082777766693,0.3056777675174471,0.3343994053413365,-0.0811735973380103,-0.4528487453936107,-0.16088828722138784
"LEF1-1:74, 1, set1, minCMV",FALSE,4.362789284717397,3.910650282464173,4.2475160543448895,0.04575163398692805,0.06862745098039214,0.042483660130718914,6.420730769649113e-6,4.602398354000054e-5,1.0807684008972001e-5,0.04554341596639287,0.07325880782262728,0.027802155032479896,0.563509672234014,0.5350073946580979,0.5382907847448669,1.6896923272199236,1.4519424220114745,1.914124027751949
"LEF1-1:74, 1, set1, minProm",FALSE,0.6049836165359251,-0.42980120999401955,-0.10235788281187845,0.3366013071895425,0.696078431372549,0.5261437908496732,0.2725949413280479,0.6663298736859334,0.5407636936623188,0.5056406502085702,0.695329041418154,0.6254488663714404,0.3268805626594833,0.2986750057085163,0.3187823975834274,-0.014139484425427262,-0.5110130524105674,-0.31982332172601186
"LEF1-1:74, 1, set1, minTK",FALSE,0.2705373548285816,0.043213074339763485,-0.37282678789624696,0.4019607843137255,0.4771241830065359,0.6601307189542484,0.39337344146740016,0.48276584150442475,0.6453613179383795,0.5658354377462286,0.616802565185564,0.6767848725374226,0.3058204738479622,0.32443006736929497,0.30513368178381584,-0.16578122173181734,-0.29709383674229844,-0.45872695487919846
"LEF1-1:740, 8, set1, minCMV",FALSE,2.8685911262309873,2.016532745146512,2.896192620607892,0.09150326797385622,0.1568627450980392,0.07843137254901966,0.0020615220483929495,0.02187214884760558,0.0018886023748670925,0.15571980911017616,0.27581020012496127,0.11120774952616412,0.4694199797402435,0.43187496170189826,0.47009873326050766,1.0122058949417283,0.5953337499558423,1.220130259956138
"LEF1-1:740, 8, set1, minProm",FALSE,0.46924488491927047,-0.342244587316319,-0.3463107279685605,0.35620915032679734,0.6372549019607843,0.6535947712418301,0.3194473028598938,0.6339165834463049,0.6354453964407445,0.5301651324655642,0.6813280990025079,0.6718795826378926,0.3183330915996589,0.3034423590222747,0.3064717659749193,-0.075684968525133,-0.47141584642733453,-0.44510920810082344
"LEF1-1:740, 8, set1, minTK",FALSE,0.27518341514938044,0.7645083342036689,0.8689430804236041,0.4019607843137255,0.30065359477124187,0.24836601307189543,0.39158766403433026,0.22228218601643962,0.19243913225621914,0.5650063607155585,0.4883885634756593,0.42896734845203915,0.3061130363734938,0.36370373099572656,0.3677973141001884,-0.16367464516229743,0.029109665700865914,0.17900382676454366
"LHX2-1:1250, 1, set2, minCMV",FALSE,3.2863410261170194,1.3012081396023516,2.7965277583539203,0.07189542483660127,0.22549019607843135,0.08496732026143794,5.074902371582623e-4,0.09659360995256289,0.0025827486747455404,0.11475569514984633,0.3928761926736476,0.12121273950101354,0.4957257005687287,0.3929263930572743,0.46506932930855405,1.2016184488596464,0.2718304570653454,1.1689457755124637
"LHX2-1:1250, 1, set2, minProm",FALSE,-0.4325371413395683,-1.1438846449920275,-0.6656289403163226,0.6862745098039216,0.9771241830065359,0.803921568627451,0.6673244680396175,0.8736642600909726,0.7471758482046342,0.6860068853785491,0.7978468372615224,0.7287709823420927,0.2615478566124514,0.25979401731465096,0.29035795973676737,-0.4845631913985818,-0.8339550298428695,-0.6091001844877364
"LHX2-1:1250, 1, set2, minTK",FALSE,2.0564272827747616,-1.0270858012443507,0.9339337898676103,0.1405228758169934,0.9509803921568627,0.23202614379084963,0.01987067438552555,0.8478099680359291,0.17516902375959112,0.2598001756334961,0.7826378984497042,0.41590496407535454,0.41827800379057223,0.2661535745674851,0.3710769507095786,0.6439615750010074,-0.7811331217673987,0.2123808453174143
"LHX2-1:1583, 4, set2, minCMV",FALSE,1.5849328649194898,0.6871702472903011,1.3334192025321638,0.1797385620915033,0.3137254901960784,0.16993464052287577,0.05649079424332245,0.24598772552923176,0.09119713711836282,0.3335321198766112,0.5023402776474345,0.3381406505399952,0.38858798942629913,0.3594927647244101,0.3912362472536609,0.43018064562586356,-0.005866239766964957,0.41754296993760776
