statistic,pval,fdr,df.test,df.dna,df.rna.full,df.rna.red,logFC,architecture
603.9478026973948,2.318062728077637e-133,1.7362855214454694e-131,1,103,5,4,1.6832343398737843,"Ar-1:602, 4, set1, minTK"
1131.888140658316,3.8749727285135755e-248,4.760016499706076e-246,1,104,5,4,2.8331270023380783,"AR-1:933, 8, set1, minCMV"
591.5892798534978,1.1303657210508677e-130,8.072914254295849e-129,1,103,5,4,1.6409668014453958,"AR-1:933, 8, set1, minProm"
474.2423279131908,3.824862866204752e-105,2.3729603761848066e-103,1,104,5,4,1.3092838337851074,"AR-1:933, 8, set1, minTK"
1036.210442497546,2.4185737443979408e-227,2.561186196222785e-225,1,103,5,4,3.062245448190529,"Ar-1:935, 8, set1, minCMV"
592.79511838908,6.179221840598559e-131,4.465033005288983e-129,1,103,5,4,1.8582406182251194,"Ar-1:935, 8, set1, minProm"
597.8211437912596,4.9856182344235805e-132,3.68935749347345e-130,1,103,5,4,1.5905208344974129,"Ar-1:935, 8, set1, minTK"
1178.7532479049223,2.528397822754416e-258,3.1692692708893106e-256,1,104,5,4,3.1640017062109753,"AR-2:1267, 1, set2, minCMV"
838.4539317435583,2.3535643677517687e-184,2.2586863041767756e-182,1,104,5,4,2.0898201272771413,"AR-2:1267, 1, set2, minProm"
614.5442312718424,1.1491464595384321e-135,8.822571943106312e-134,1,104,5,4,1.6265397516364386,"AR-2:1267, 1, set2, minTK"
1263.3153317472888,1.0602354991016203e-276,1.447103652329367e-274,1,104,5,4,3.2488112219336154,"AR-2:1600, 4, set2, minCMV"
833.950582792424,2.242758669788392e-183,2.1192344230523545e-181,1,104,5,4,1.9277465055429939,"AR-2:1600, 4, set2, minProm"
769.4005123870702,2.427184211536491e-169,2.2250396160085266e-167,1,104,5,4,1.6957405587498513,"AR-2:1600, 4, set2, minTK"
1283.955955284433,3.46604513624676e-281,4.8382839151880905e-279,1,104,5,4,3.325458025219747,"AR-2:1933, 8, set2, minCMV"
940.4687024115829,1.5653930227972457e-206,1.6024406576701136e-204,1,104,5,4,2.0264064714371264,"AR-2:1933, 8, set2, minProm"
768.3335160755933,4.140936885389018e-169,3.740240345596963e-167,1,104,5,4,1.5472816146092716,"AR-2:1933, 8, set2, minTK"
1377.608202599501,1.5425605209864547e-301,2.2558111237854298e-299,1,104,5,4,3.441918908250592,"AR-2:268, 1, set1, minCMV"
735.2640266003982,6.420590700514254e-162,5.47712056702202e-160,1,104,5,4,2.0545725083718214,"AR-2:268, 1, set1, minProm"
681.5907614011348,3.0129370649926714e-150,2.403306422491557e-148,1,104,5,4,1.7169913907794314,"AR-2:268, 1, set1, minTK"
1296.9327670696312,5.2453568757819987e-284,7.49232137931466e-282,1,104,5,4,3.3197130216462742,"AR-2:601, 4, set1, minCMV"
779.7066322856926,1.3940401180871193e-171,1.2973021826198617e-169,1,104,5,4,2.0821182524883475,"AR-2:601, 4, set1, minProm"
712.7603245814971,5.0225372844280336e-157,4.113123200127597e-155,1,104,5,4,1.6109542577285503,"AR-2:601, 4, set1, minTK"
1051.1586371749254,1.3630000916849655e-230,1.494919029130189e-228,1,104,5,4,3.133211438279296,"AR-2:934, 8, set1, minCMV"
922.3880627916596,1.3334929836823672e-202,1.342674410783131e-200,1,104,5,4,2.0566749675443177,"AR-2:934, 8, set1, minProm"
654.4999407492778,2.3467557090685932e-144,1.8479196878332433e-142,1,104,5,4,1.6401601788156936,"AR-2:934, 8, set1, minTK"
0.044578885412192903,0.8327802718552714,0.9247760675709775,1,49,5,4,0.023174312779262303,"ARNTL-1:1168, 1, set2, minCMV"
1.156758849157086,0.28213874217538354,0.5049231219234283,1,62,5,4,0.04657753533099355,"ARNTL-1:1168, 1, set2, minProm"
0.06670473638496333,0.7961965303934666,0.9084940630120505,1,71,5,4,0.018921379052863493,"ARNTL-1:1168, 1, set2, minTK"
0.7542727210629891,0.3851268245131082,0.6161627913934646,1,66,5,4,0.07485144646273234,"ARNTL-1:1501, 4, set2, minCMV"
0.09089492313887604,0.7630425142702261,0.8908261663040374,1,62,5,4,0.01903315319463761,"ARNTL-1:1501, 4, set2, minProm"
1.4752893382383263,0.22451300596711746,0.43363486875787277,1,68,5,4,-0.08381854362690105,"ARNTL-1:1501, 4, set2, minTK"
0.20338730089338242,0.6520004952651313,0.8221713036090583,1,30,5,4,-0.03182798856245698,"ARNTL-1:169, 1, set1, minCMV"
1.0273274563576251,0.31078719889085055,0.5357437484107785,1,37,5,4,-0.11298708333734275,"ARNTL-1:169, 1, set1, minProm"
3.3378079200265347,0.06770475179781807,0.19305598214586747,1,37,5,4,-0.22622794008247402,"ARNTL-1:169, 1, set1, minTK"
1.3420698983914008,0.24666926710273387,0.46204411056571865,1,35,5,4,0.12595906907512883,"ARNTL-1:1834, 8, set2, minCMV"
0.14487021178092618,0.7034865767514158,0.8574746089317713,1,39,5,4,-0.04673692657251327,"ARNTL-1:1834, 8, set2, minProm"
1.0249636797107087,0.31134449689059296,0.5363817367626961,1,40,5,4,0.10319765343101382,"ARNTL-1:1834, 8, set2, minTK"
0.06427329890448163,0.7998650236851341,0.9104468079084681,1,40,5,4,0.027850623379185927,"ARNTL-1:502, 4, set1, minCMV"
0.04465993638996224,0.8326305733471175,0.9247760675709775,1,42,5,4,-0.024319382669283976,"ARNTL-1:502, 4, set1, minProm"
12.112616083939884,5.008182347502872e-4,0.0036919876436440494,1,41,5,4,-0.21668712220088693,"ARNTL-1:502, 4, set1, minTK"
0.6405686531707033,0.4235049546244431,0.6498045044474968,1,27,5,4,-0.07198731041228895,"ARNTL-1:835, 8, set1, minCMV"
0.5219942840353724,0.46999221481482306,0.6871440569846806,1,27,5,4,0.1068279747526932,"ARNTL-1:835, 8, set1, minProm"
0.5201980531626305,0.47075721038264795,0.6879279013337863,1,19,5,4,-0.18311801483892062,"ARNTL-1:835, 8, set1, minTK"
0.07408920371108252,0.7854733775051863,0.9039493132165738,1,74,5,4,0.026848758913806847,"Ascl2-1:1169, 1, set2, minCMV"
0.4178793523751665,0.5179971073230125,0.7242290537623363,1,53,5,4,0.05276193660852871,"Ascl2-1:1169, 1, set2, minProm"
1.5949538073318763,0.2066197983388573,0.4103276952525302,1,53,5,4,-0.1427288923576374,"Ascl2-1:1169, 1, set2, minTK"
4.823223903759754,0.028078780316450603,0.09877426615328729,1,45,5,4,0.3064687099647802,"Ascl2-1:1502, 4, set2, minCMV"
0.3300601504070073,0.5656236714829459,0.7614872077888754,1,57,5,4,0.05678964108784682,"Ascl2-1:1502, 4, set2, minProm"
3.721398619542015,0.05371935591882532,0.1635816975971369,1,63,5,4,-0.1633687762929813,"Ascl2-1:1502, 4, set2, minTK"
0.18341210198627778,0.668457184775718,0.8344000963290519,1,21,5,4,0.033930568545168634,"Ascl2-1:170, 1, set1, minCMV"
0.4373608756076237,0.5083990064829945,0.7188023776303735,1,20,5,4,-0.14996580632349124,"Ascl2-1:170, 1, set1, minProm"
6.31283112602614,0.011986728186065283,0.050279060590185554,1,27,5,4,0.38777241150166053,"Ascl2-1:170, 1, set1, minTK"
1.774173102747227,0.18286646680049756,0.3793965178530008,1,48,5,4,-0.12635286002863427,"Ascl2-1:1835, 8, set2, minCMV"
0.2023323159651227,0.6528448176228937,0.8228550933387674,1,40,5,4,-0.06097923340995515,"Ascl2-1:1835, 8, set2, minProm"
7.428265266870312,0.006420720867262103,0.030978843335996726,1,60,5,4,-0.2073914191643657,"Ascl2-1:1835, 8, set2, minTK"
2.505743799310949,0.1134319181609774,0.27779060659677957,1,29,5,4,-0.2953606263502041,"Ascl2-1:503, 4, set1, minCMV"
0.18139598127822865,0.6701762909946867,0.8354420091920775,1,37,5,4,-0.04351997654425011,"Ascl2-1:503, 4, set1, minProm"
1.58797772945195,0.2076152979444516,0.4117446431949699,1,25,5,4,-0.2228367037750694,"Ascl2-1:503, 4, set1, minTK"
0.19935011893062438,0.6552459234082884,0.8241901416288566,1,30,5,4,-0.06877549812994664,"Ascl2-1:836, 8, set1, minCMV"
7.245684192255794,0.007107162793825236,0.03365627901285628,1,28,5,4,-0.41003153845896845,"Ascl2-1:836, 8, set1, minProm"
0.3450442454138738,0.5569319586715331,0.7546694981045754,1,33,5,4,0.08696014331136383,"Ascl2-1:836, 8, set1, minTK"
22.125512543257173,2.553929282090653e-6,3.4324362473962336e-5,1,66,5,4,-0.41462263210741074,"ATF4-1:1185, 1, set2, minCMV"
