statistic,pval,fdr,df.test,df.dna,df.rna.full,df.rna.red,logFC,architecture
1.954526259386057,0.16209993697899516,0.4362917672765067,1,43,5,4,0.1251817223629857,"OTX1-1:927, 8, set1, minProm"
-31.124974687917415,1,1,1,36,5,4,0.2245250442357377,"OTX1-1:927, 8, set1, minTK"
66.23756122747,3.997223156761519e-16,7.648269354775467e-15,1,104,5,4,0.25332063897111146,"PAX1-1:111, 1, set1, minCMV"
79.05961632652543,6.026367999091682e-19,1.2852066753618442e-17,1,104,5,4,0.12788047067938513,"PAX1-1:111, 1, set1, minProm"
1.4472739809225459,0.22896586947707662,0.5442369854211319,1,104,5,4,0.04080912269900384,"PAX1-1:111, 1, set1, minTK"
25.63035576981929,4.134833524229684e-7,4.738087221234835e-6,1,104,5,4,0.17002947510930477,"PAX1-1:1110, 1, set2, minCMV"
-10.330102601927138,1,1,1,104,5,4,-0.04265518963910026,"PAX1-1:1110, 1, set2, minProm"
-137.52036196761946,1,1,1,104,5,4,0.08444882181896422,"PAX1-1:1110, 1, set2, minTK"
18.744278957442475,1.4947110039405359e-5,1.4145631719881003e-4,1,104,5,4,0.14888346077880135,"PAX1-1:1443, 4, set2, minCMV"
-114.34574838950857,1,1,1,104,5,4,0.06825910431549569,"PAX1-1:1443, 4, set2, minProm"
0.20448087452950858,0.651128066634289,1,1,104,5,4,-0.01706913334186563,"PAX1-1:1443, 4, set2, minTK"
28.133211162217776,1.1324577530049813e-7,1.3505933046517661e-6,1,104,5,4,0.17404167959388883,"PAX1-1:1776, 8, set2, minCMV"
-833.3646016324901,1,1,1,104,5,4,0.2845287066364129,"PAX1-1:1776, 8, set2, minProm"
0.686789390119884,0.4072585797165503,0.772508399202919,1,104,5,4,-0.01596878579400321,"PAX1-1:1776, 8, set2, minTK"
83.4721862969127,6.461876908400541e-20,1.4754218576727183e-18,1,104,5,4,0.28735590352568974,"PAX1-1:444, 4, set1, minCMV"
11.734976071775236,6.133637318287295e-4,0.004406175486423458,1,104,5,4,0.10929801142020763,"PAX1-1:444, 4, set1, minProm"
-16.824888935929266,1,1,1,104,5,4,0.12176296158309212,"PAX1-1:444, 4, set1, minTK"
65.4797121708416,5.871530505761131e-16,1.1164997017456616e-14,1,104,5,4,0.30455074442536584,"PAX1-1:777, 8, set1, minCMV"
0.33072829028969863,0.5652305587436183,0.9314854016107602,1,93,5,4,0.03226759119413939,"PAX1-1:777, 8, set1, minProm"
0.1914715267585052,0.6616946902965007,1,1,93,5,4,-0.023208835230509185,"PAX1-1:777, 8, set1, minTK"
0.4479147935471701,0.5033268525567641,0.8692886127739051,1,76,5,4,0.029228513615893636,"PAX2-1:1111, 1, set2, minCMV"
0.031304029781495046,0.8595638068842523,1,1,86,5,4,0.009301650676498076,"PAX2-1:1111, 1, set2, minProm"
3.665339798038076,0.05555531406177279,0.2029867572679408,1,82,5,4,-0.08681297934070038,"PAX2-1:1111, 1, set2, minTK"
13.478422614529336,2.413225896128492e-4,0.0018954006974451658,1,104,5,4,0.1628849830392566,"PAX2-1:112, 1, set1, minCMV"
3.0767642078335484,0.07941838433614172,0.2649580209628367,1,103,5,4,-0.05116592526530073,"PAX2-1:112, 1, set1, minProm"
-124.92673685583031,1,1,1,104,5,4,0.05995144264712915,"PAX2-1:112, 1, set1, minTK"
8.960119249264608,0.002759368816895088,0.016780240864722407,1,94,5,4,0.09483400603550611,"PAX2-1:1444, 4, set2, minCMV"
-284.4270151600067,1,1,1,92,5,4,-0.5347085348772447,"PAX2-1:1444, 4, set2, minProm"
2.7858876234995478,0.09509798988913519,0.30216857418472237,1,96,5,4,-0.1021590712908899,"PAX2-1:1444, 4, set2, minTK"
1.0142261785604205,0.31389250191398443,0.6578057712073615,1,104,5,4,0.036905474762756116,"PAX2-1:1777, 8, set2, minCMV"
-199.5184831169645,1,1,1,103,5,4,0.09707107248748906,"PAX2-1:1777, 8, set2, minProm"
-538.7628868613542,1,1,1,104,5,4,-0.4125710686185158,"PAX2-1:1777, 8, set2, minTK"
15.243349894617495,9.450893924280488e-5,8.017595370570546e-4,1,104,5,4,0.1331487190287486,"PAX2-1:445, 4, set1, minCMV"
-214.46855061237466,1,1,1,104,5,4,-0.018333088663028664,"PAX2-1:445, 4, set1, minProm"
-118.94920122088342,1,1,1,104,5,4,-0.034056324836847666,"PAX2-1:445, 4, set1, minTK"
15.21769518547353,9.580151860754658e-5,8.116040376380015e-4,1,104,5,4,0.023343773506705634,"PAX2-1:778, 8, set1, minCMV"
-193.17324625064794,1,1,1,104,5,4,-0.31916854326617133,"PAX2-1:778, 8, set1, minProm"
-446.99352221578783,1,1,1,104,5,4,0.0570165209668838,"PAX2-1:778, 8, set1, minTK"
6.067165945407396,0.013771776056039587,0.06629016342962002,1,54,5,4,0.10343752076498408,"PAX3-1:1112, 1, set2, minCMV"
6.868927084724419e-5,0.9933872890014459,1,1,56,5,4,-6.468158517286498e-4,"PAX3-1:1112, 1, set2, minProm"
0.07138435515935271,0.7893317229451617,1,1,46,5,4,-0.0205358631631939,"PAX3-1:1112, 1, set2, minTK"
-14.981762526935427,1,1,1,29,5,4,0.09632903360892639,"PAX3-1:113, 1, set1, minCMV"
0.10039471082382079,0.7513564788448677,1,1,29,5,4,0.04358819740375887,"PAX3-1:113, 1, set1, minProm"
1.030244815422293,0.3101011745097509,0.6529452909972197,1,25,5,4,-0.10790104258851584,"PAX3-1:113, 1, set1, minTK"
0.35753774219801926,0.5498769006166903,0.9180059591159857,1,49,5,4,0.0481201498567467,"PAX3-1:1445, 4, set2, minCMV"
-1.2094629039618212,1,1,1,44,5,4,-0.10648781441100864,"PAX3-1:1445, 4, set2, minProm"
1.5783087221207097,0.2090044766959816,0.5126619392438974,1,56,5,4,-0.07975236507224417,"PAX3-1:1445, 4, set2, minTK"
1.51592082022853,0.2182378399450669,0.5285704946225557,1,44,5,4,-0.09524444469522182,"PAX3-1:1778, 8, set2, minCMV"
1.7851186938619321,0.181522034446923,0.4698307355975563,1,42,5,4,-0.09229460283916226,"PAX3-1:1778, 8, set2, minProm"
1.7513527794571928,0.18570675949645668,0.47670246872438293,1,38,5,4,-0.15847247079156276,"PAX3-1:1778, 8, set2, minTK"
0.5719610812318479,0.44948068563571236,0.819439554316779,1,30,5,4,-0.06172630322415424,"PAX3-1:446, 4, set1, minCMV"
4.754089814077076,0.029228747142011107,0.1222908480560165,1,25,5,4,-0.11038835831673999,"PAX3-1:446, 4, set1, minProm"
1.4477237179660278,0.22889355267135372,0.5442369854211319,1,29,5,4,-0.15834055931710703,"PAX3-1:446, 4, set1, minTK"
-37.250858295985665,1,1,1,17,5,4,-0.1739167460655394,"PAX3-1:779, 8, set1, minCMV"
-84.80121332589397,1,1,1,28,5,4,0.1255737890016772,"PAX3-1:779, 8, set1, minProm"
4.1179231639852105,0.04243113752710699,0.1666317434088818,1,28,5,4,-0.23194319187170034,"PAX3-1:779, 8, set1, minTK"
1.117092067384874,0.2905454697452912,0.6283557306956263,1,52,5,4,-0.08430387479722644,"PAX4-1:1113, 1, set2, minCMV"
4.0091490902836995,0.04525398448164057,0.1747014284640078,1,50,5,4,-0.1252702723300278,"PAX4-1:1113, 1, set2, minProm"
-175.27050316986333,1,1,1,59,5,4,-0.115512279504321,"PAX4-1:1113, 1, set2, minTK"
-0.9546425091140236,1,1,1,38,5,4,-0.1769483926966661,"PAX4-1:114, 1, set1, minCMV"
2.336026242448497,0.12641165714793068,0.36902110180731473,1,32,5,4,-0.1575689530298369,"PAX4-1:114, 1, set1, minProm"
3.779413837214179,0.051886834475996936,0.19361417822088284,1,30,5,4,-0.20460734057074453,"PAX4-1:114, 1, set1, minTK"
3.4403760953437086,0.06362120867423136,0.22564284194016296,1,58,5,4,-0.10261840673298553,"PAX4-1:1446, 4, set2, minCMV"
2.741735206422163,0.0977585617135227,0.3069248780584872,1,56,5,4,-0.08393901462603284,"PAX4-1:1446, 4, set2, minProm"
0.4825890300994615,0.48725192694684205,0.8550575243735725,1,42,5,4,-0.05415477433808903,"PAX4-1:1446, 4, set2, minTK"
0.001700728721516498,0.9671046512084169,1,1,44,5,4,-0.003444195676727706,"PAX4-1:1779, 8, set2, minCMV"
1.4717503707643118,0.22506972758028995,0.5388639491375256,1,61,5,4,-0.09175812423416879,"PAX4-1:1779, 8, set2, minProm"
-141.62983376866202,1,1,1,42,5,4,-0.19420045794220767,"PAX4-1:1779, 8, set2, minTK"
0.07868875987037427,0.7790822895018233,1,1,32,5,4,-0.03565098678588614,"PAX4-1:447, 4, set1, minCMV"
6.876062921029643,0.008735778709379617,0.04478659426544914,1,39,5,4,-0.17984650293527038,"PAX4-1:447, 4, set1, minProm"
0.07422935216845872,0.7852755383678282,1,1,27,5,4,0.034080013413030935,"PAX4-1:447, 4, set1, minTK"
-140.57000094650834,1,1,1,37,5,4,-0.6183991211847258,"PAX4-1:780, 8, set1, minCMV"
-65.33107591936516,1,1,1,19,5,4,-0.20692678041867602,"PAX4-1:780, 8, set1, minProm"
1.385088792042552,0.2392362391715926,0.5580664568902095,1,28,5,4,-0.11792233584316897,"PAX4-1:780, 8, set1, minTK"
19.987934269633115,7.793237200647212e-6,7.732804989721353e-5,1,104,5,4,0.1492948835623687,"PAX5-1:1114, 1, set2, minCMV"
-286.7921528590873,1,1,1,104,5,4,-0.24659871320254093,"PAX5-1:1114, 1, set2, minProm"
2.202893817716358,0.1377519227716922,0.39151888461996004,1,104,5,4,-0.053625363170634016,"PAX5-1:1114, 1, set2, minTK"
56.99955169532768,4.359112606704844e-14,7.783043497203823e-13,1,104,5,4,0.2755724240024063,"PAX5-1:115, 1, set1, minCMV"
2.9442359628301347,0.08618444601449297,0.2812518284365161,1,103,5,4,0.054728637748600165,"PAX5-1:115, 1, set1, minProm"
-394.2836570989052,1,1,1,104,5,4,0.3699639332601011,"PAX5-1:115, 1, set1, minTK"
15.672680619289167,7.530405753968527e-5,6.450732516161045e-4,1,104,5,4,0.10965345204280624,"PAX5-1:1447, 4, set2, minCMV"
-23.082590857047308,1,1,1,104,5,4,0.10455793787927763,"PAX5-1:1447, 4, set2, minProm"
-120.34905784663442,1,1,1,104,5,4,0.09002038066648041,"PAX5-1:1447, 4, set2, minTK"
15.848284661300568,6.862871777817054e-5,5.928517364184577e-4,1,104,5,4,0.15499151791873356,"PAX5-1:1780, 8, set2, minCMV"
-78.13706570089016,1,1,1,104,5,4,0.0024750519067147808,"PAX5-1:1780, 8, set2, minProm"
-5.446187791657849,1,1,1,104,5,4,-0.07603044961597127,"PAX5-1:1780, 8, set2, minTK"
98.23165126116146,3.72193180762097e-23,9.564897557492885e-22,1,104,5,4,0.341038598092791,"PAX5-1:448, 4, set1, minCMV"
-999.4757392998072,1,1,1,104,5,4,0.19953997780861732,"PAX5-1:448, 4, set1, minProm"
-342.2475638287815,1,1,1,104,5,4,-0.17212996409824902,"PAX5-1:448, 4, set1, minTK"
23.536525930308017,1.2256473258412261e-6,1.3418762701099486e-5,1,104,5,4,0.18998977071397705,"PAX5-1:781, 8, set1, minCMV"
-77.24778009243664,1,1,1,104,5,4,-0.07892834813118008,"PAX5-1:781, 8, set1, minProm"
-1102.943330829593,1,1,1,104,5,4,-0.3334629132457627,"PAX5-1:781, 8, set1, minTK"
14.117673694222503,1.7172272459888333e-4,0.0013951335641353723,1,104,5,4,0.12579011563311995,"PAX6-1:1115, 1, set2, minCMV"
-29.497476581253977,1,1,1,104,5,4,0.03334261448256525,"PAX6-1:1115, 1, set2, minProm"
-404.4685611116274,1,1,1,104,5,4,-0.2941344073278893,"PAX6-1:1115, 1, set2, minTK"
1.8060497742644657,0.17898282402741905,0.46462912306695175,1,103,5,4,0.05084702969685188,"PAX6-1:116, 1, set1, minCMV"
-377.2097593702665,1,1,1,104,5,4,-0.5102372758710813,"PAX6-1:116, 1, set1, minProm"
-288.53894799074146,1,1,1,104,5,4,0.04792675332156164,"PAX6-1:116, 1, set1, minTK"
68.46698192609892,1.2901986699604015e-16,2.539871868877175e-15,1,104,5,4,0.24966573453946667,"PAX6-1:1448, 4, set2, minCMV"
-12.703532731662108,1,1,1,104,5,4,-0.01422734509981979,"PAX6-1:1448, 4, set2, minProm"
-80.06049289393923,1,1,1,104,5,4,-0.11739133434518934,"PAX6-1:1448, 4, set2, minTK"
9.913235598438405,0.0016409437513646042,0.010586845084959454,1,104,5,4,0.15577537899996244,"PAX6-1:1781, 8, set2, minCMV"
-20.655389631844173,1,1,1,103,5,4,0.033851133142743496,"PAX6-1:1781, 8, set2, minProm"
-603.9947189381232,1,1,1,104,5,4,0.4470120800465723,"PAX6-1:1781, 8, set2, minTK"
5.524135342297086,0.018755870425090828,0.08616197169103056,1,104,5,4,0.07310063474554393,"PAX6-1:449, 4, set1, minCMV"
13.255990623507387,2.717101608523976e-4,0.0021018183979287478,1,103,5,4,-0.11769552928310852,"PAX6-1:449, 4, set1, minProm"
6.9145567864857185,0.008549683044243653,0.04394322448346821,1,103,5,4,0.0626142036043319,"PAX6-1:449, 4, set1, minTK"
0.9401703354287747,0.3322340395949287,0.682012523794135,1,104,5,4,0.03225858053857237,"PAX6-1:782, 8, set1, minCMV"
5.797687589769339,0.01604726575074452,0.07534076512742392,1,103,5,4,-0.06367675016450897,"PAX6-1:782, 8, set1, minProm"
-735.4093543065287,1,1,1,103,5,4,-0.07316316173607551,"PAX6-1:782, 8, set1, minTK"
2.8299510028994064,0.09252118221014684,0.29566342410755564,1,15,5,4,-0.3749148377567982,"PDX1-1:1261, 1, set2, minCMV"
-142.5351808605373,1,1,1,29,5,4,-1.007212980386331,"PDX1-1:1261, 1, set2, minProm"
0.21399515639450328,0.6436539010294112,1,1,30,5,4,0.04708474955153986,"PDX1-1:1261, 1, set2, minTK"
0.9940393177500937,0.3187571298991084,0.6632135134960446,1,29,5,4,-0.106192248652281,"PDX1-1:1594, 4, set2, minCMV"
8.730133511853637,0.0031299357728661755,0.018690756068609066,1,51,5,4,-0.19510558265170497,"PDX1-1:1594, 4, set2, minProm"
9.295393368488476,0.0022973080619810545,0.014223856972467376,1,46,5,4,-0.20198339296294032,"PDX1-1:1594, 4, set2, minTK"
0.6218523737874193,0.4303597641461677,0.7997790231121822,1,19,5,4,-0.14565132849231055,"PDX1-1:1927, 8, set2, minCMV"
-5.161243654166924,1,1,1,28,5,4,-0.2010741837628414,"PDX1-1:1927, 8, set2, minProm"
3.947575524516651,0.04693894927494274,0.1788455499048997,1,28,5,4,-0.12773193175300376,"PDX1-1:1927, 8, set2, minTK"
-51.58002009175311,1,1,1,16,5,4,0.2896683573975339,"PDX1-1:262, 1, set1, minCMV"
1.2711740970444225,0.25954653562007945,0.5891111684325676,1,19,5,4,-0.15333799367972414,"PDX1-1:262, 1, set1, minProm"
0.0016084076864899544,0.9680094487698676,1,1,17,5,4,0.006753001309274661,"PDX1-1:262, 1, set1, minTK"
8.403515010381284,0.0037449618499977863,0.021843832557157078,1,15,5,4,-0.4571317282282178,"PDX1-1:595, 4, set1, minCMV"
-8.05137919796735,1,1,1,13,5,4,0.3101083899516011,"PDX1-1:595, 4, set1, minProm"
1.4849474806725595,0.22300204452182806,0.5354490060410743,1,14,5,4,-0.17018633158977883,"PDX1-1:595, 4, set1, minTK"
2.2960190042825843,0.12970606117163416,0.375426309008566,1,11,5,4,0.42961821554286533,"PDX1-1:928, 8, set1, minCMV"
0.31380676514766037,0.575353542842395,0.9415991100820651,1,18,5,4,-0.09372013832527061,"PDX1-1:928, 8, set1, minProm"
-9.956504980901826,1,1,1,11,5,4,-0.0798186647148506,"PDX1-1:928, 8, set1, minTK"
0.09383902103581931,0.7593522165585347,1,1,43,5,4,-0.023761358899866403,"PITX1-1:1262, 1, set2, minCMV"
0.011883065012170846,0.9131949774435217,1,1,31,5,4,-0.014717669839811315,"PITX1-1:1262, 1, set2, minProm"
2.06013777702492,0.15119649917794287,0.41686378196864765,1,37,5,4,-0.11545422189088178,"PITX1-1:1262, 1, set2, minTK"
1.079686245713674,0.2987677555642848,0.6397166041245497,1,50,5,4,0.09382238753770637,"PITX1-1:1595, 4, set2, minCMV"
5.646515958603686,0.017490088392806132,0.080952617112747,1,51,5,4,0.19022337387892527,"PITX1-1:1595, 4, set2, minProm"
0.4544521907737362,0.5002282277824798,0.8660380369307096,1,48,5,4,-0.04132839672943408,"PITX1-1:1595, 4, set2, minTK"
0.005342432068573544,0.9417329534075426,1,1,40,5,4,-0.008376253978636838,"PITX1-1:1928, 8, set2, minCMV"
1.79033905732922,0.1808848576327729,0.46877417535041827,1,35,5,4,0.13458824906293995,"PITX1-1:1928, 8, set2, minProm"
0.35676435851155475,0.550308742561662,0.9184772545689477,1,52,5,4,-0.04625949152961076,"PITX1-1:1928, 8, set2, minTK"
0.2645026031013913,0.6070435440617574,0.9719078031320504,1,26,5,4,0.0745122996168377,"PITX1-1:263, 1, set1, minCMV"
-28.537896651418237,1,1,1,27,5,4,0.07597098810158158,"PITX1-1:263, 1, set1, minProm"
0.05362464449081017,0.8168720449301594,1,1,27,5,4,0.030454543170918797,"PITX1-1:263, 1, set1, minTK"
1.3430980288831051e-4,0.990753354757501,1,1,30,5,4,0.0015119885626645403,"PITX1-1:596, 4, set1, minCMV"
0.17390803074590622,0.6766617177139695,1,1,35,5,4,0.035806530632429265,"PITX1-1:596, 4, set1, minProm"
5.1486277909627916,0.02326475100368338,0.10177500047337842,1,23,5,4,-0.31355883710463195,"PITX1-1:596, 4, set1, minTK"
0.06449595994627089,0.7995260371661949,1,1,28,5,4,0.03411618682039823,"PITX1-1:929, 8, set1, minCMV"
-2.5130509995719876,1,1,1,27,5,4,-0.1347627600290025,"PITX1-1:929, 8, set1, minProm"
0.23252387399111285,0.6296586961290456,0.9888507023029621,1,29,5,4,-0.04934886749334321,"PITX1-1:929, 8, set1, minTK"
12.280197984555343,4.577898027898932e-4,0.0033713968450066237,1,41,5,4,-0.16248652606712463,"POU1F1-1:1116, 1, set2, minCMV"
1.2540230028071164,0.2627854942983238,0.5944856375618065,1,46,5,4,-0.1060800371782813,"POU1F1-1:1116, 1, set2, minProm"
-28.488680221651975,1,1,1,45,5,4,0.05249392541764692,"POU1F1-1:1116, 1, set2, minTK"
0.7167485913741984,0.39721250551065185,0.7614479428359624,1,36,5,4,-0.08499583776985396,"POU1F1-1:117, 1, set1, minCMV"
1.6343117354017522,0.20110771070803526,0.5023194628583785,1,26,5,4,-0.159951741416217,"POU1F1-1:117, 1, set1, minProm"
0.24346439559803912,0.621715066715404,0.983408174031937,1,27,5,4,-0.06051974739934751,"POU1F1-1:117, 1, set1, minTK"
1.2331006164358769,0.2668048883623361,0.5978532011388064,1,39,5,4,-0.06289730955432321,"POU1F1-1:1449, 4, set2, minCMV"
0.005124505199773921,0.9429316608941308,1,1,31,5,4,-0.0059574184961209645,"POU1F1-1:1449, 4, set2, minProm"
11.4692474180938,7.075732844950459e-4,0.005029994344176588,1,39,5,4,-0.2787664540668076,"POU1F1-1:1449, 4, set2, minTK"
0.16711156037035835,0.6826917178473874,1,1,42,5,4,-0.02580120634023632,"POU1F1-1:1782, 8, set2, minCMV"
-64.80464241191464,1,1,1,42,5,4,0.08744496638634894,"POU1F1-1:1782, 8, set2, minProm"
-75.98286903176938,1,1,1,49,5,4,-0.020454135708218763,"POU1F1-1:1782, 8, set2, minTK"
-33.49057791731843,1,1,1,34,5,4,0.07942994769740087,"POU1F1-1:450, 4, set1, minCMV"
-10.449684356933801,1,1,1,25,5,4,-0.1071495875042893,"POU1F1-1:450, 4, set1, minProm"
2.0692117112430424,0.15029918931599368,0.4156405316428785,1,42,5,4,-0.15069731464734035,"POU1F1-1:450, 4, set1, minTK"
0.1427055424774153,0.705606014863887,1,1,42,5,4,0.02100869580158148,"POU1F1-1:783, 8, set1, minCMV"
0.36078592257263153,0.5480700779209453,0.9178376333652745,1,34,5,4,0.06845273472738451,"POU1F1-1:783, 8, set1, minProm"
3.3852188903179012,0.06578344356838596,0.23114525766420285,1,45,5,4,-0.135320914561989,"POU1F1-1:783, 8, set1, minTK"
0.4901412146164148,0.48386431860842555,0.8510580179456823,1,68,5,4,-0.031734482442118614,"POU1F1-2:1117, 1, set2, minCMV"
4.937024472636949,0.026287252585185605,0.11188933151643103,1,43,5,4,-0.16767242623858428,"POU1F1-2:1117, 1, set2, minProm"
1.2102004612520432,0.27129242468987,0.6050392419917144,1,39,5,4,-0.06885299723380633,"POU1F1-2:1117, 1, set2, minTK"
1.8194851920156907,0.1773745679734381,0.4619510662406062,1,49,5,4,-0.08209465991983798,"POU1F1-2:118, 1, set1, minCMV"
1.017185465545026,0.313187556166728,0.6575482122092391,1,52,5,4,-0.062412459371345486,"POU1F1-2:118, 1, set1, minProm"
0.6949288118926233,0.40449295160264587,0.7701164627227064,1,57,5,4,-0.043280212012851635,"POU1F1-2:118, 1, set1, minTK"
2.190272939868919,0.13888470280967924,0.393336198844687,1,59,5,4,-0.07167670902002547,"POU1F1-2:1450, 4, set2, minCMV"
3.057114050059681,0.08038432311648151,0.2674542321676216,1,47,5,4,-0.12235946952248353,"POU1F1-2:1450, 4, set2, minProm"
1.8861721806438254,0.1696342942058103,0.45025662705794595,1,60,5,4,-0.05986080513610335,"POU1F1-2:1450, 4, set2, minTK"
0.02220425162522588,0.8815450232820778,1,1,56,5,4,-0.007585213937483842,"POU1F1-2:1783, 8, set2, minCMV"
0.4644518396557942,0.49555071643882964,0.8627189626891416,1,49,5,4,-0.053021311267299955,"POU1F1-2:1783, 8, set2, minProm"
-97.63304519472513,1,1,1,43,5,4,-0.40115110339723925,"POU1F1-2:1783, 8, set2, minTK"
0.07093776307783628,0.7899762601861688,1,1,40,5,4,-0.020092723640361746,"POU1F1-2:451, 4, set1, minCMV"
-1.2377749024402647,1,1,1,34,5,4,-0.040112990282174146,"POU1F1-2:451, 4, set1, minProm"
19.916832628988118,8.088502639313595e-6,7.99993288416491e-5,1,37,5,4,-0.12575661062366605,"POU1F1-2:451, 4, set1, minTK"
1.2064368965798167,0.2720389352214148,0.6051659326801628,1,53,5,4,-0.06696942946909308,"POU1F1-2:784, 8, set1, minCMV"
-220.7123997986621,1,1,1,42,5,4,-0.6866047915156029,"POU1F1-2:784, 8, set1, minProm"
0.12091710002050604,0.7280419414321209,1,1,39,5,4,0.030003108422652976,"POU1F1-2:784, 8, set1, minTK"
1.6610115131477414,0.19746680672028977,0.4966589381146682,1,26,5,4,0.12951917762138135,"POU2F1-1:1118, 1, set2, minCMV"
26.1180627545682,3.211654821037074e-7,3.694004477679721e-6,1,32,5,4,-0.32952691891214664,"POU2F1-1:1118, 1, set2, minProm"
14.024542799275878,1.8044004011786763e-4,0.001460161694866855,1,34,5,4,-0.12250370307145042,"POU2F1-1:1118, 1, set2, minTK"
0.6164768758033006,0.4323595218907237,0.8020393184695938,1,15,5,4,-0.12427382163051273,"POU2F1-1:119, 1, set1, minCMV"
2.6968425323295833,0.10054719441167549,0.3125308036824448,1,21,5,4,-0.20989541090097819,"POU2F1-1:119, 1, set1, minProm"
9.470330331991931,0.002088217665278768,0.013060929633546024,1,19,5,4,-0.19574937158021366,"POU2F1-1:119, 1, set1, minTK"
0.6986890162393138,0.4032245546976767,0.7688932676042006,1,40,5,4,-0.05248664221777376,"POU2F1-1:1451, 4, set2, minCMV"
-275.08124417440104,1,1,1,27,5,4,-0.4631409782266616,"POU2F1-1:1451, 4, set2, minProm"
-259.35941395177133,1,1,1,48,5,4,-0.6893545104635754,"POU2F1-1:1451, 4, set2, minTK"
2.9273815419066977,0.08708863634545,0.28271585858020815,1,29,5,4,-0.17424374711692947,"POU2F1-1:1784, 8, set2, minCMV"
-16.75658459571048,1,1,1,30,5,4,-0.08166186814976166,"POU2F1-1:1784, 8, set2, minProm"
0.020592645584656566,0.8858942227605979,1,1,42,5,4,0.011410025908376444,"POU2F1-1:1784, 8, set2, minTK"
0.043827320549553406,0.834175212134229,1,1,23,5,4,0.018874838444985886,"POU2F1-1:452, 4, set1, minCMV"
4.235942502423768,0.03957664393822966,0.1573331696236936,1,21,5,4,-0.19091973942366763,"POU2F1-1:452, 4, set1, minProm"
6.75364003842401,0.009355662599109908,0.04764716391685991,1,32,5,4,-0.2240362554866407,"POU2F1-1:452, 4, set1, minTK"
0.0031301475378313626,0.9553834541011206,1,1,19,5,4,-0.007767639685620047,"POU2F1-1:785, 8, set1, minCMV"
0.6145274091218198,0.43308823522338286,0.8024217015813024,1,24,5,4,0.08733542672369367,"POU2F1-1:785, 8, set1, minProm"
-4.930881922526282,1,1,1,33,5,4,0.030007495220755343,"POU2F1-1:785, 8, set1, minTK"
2.2160073480899882,0.13658588288055326,0.3894663382787178,1,63,5,4,-0.05990460827598646,"POU2F2-1:1119, 1, set2, minCMV"
4.979400284045823,0.025650873666916395,0.10986587591506311,1,52,5,4,-0.08937639145155447,"POU2F2-1:1119, 1, set2, minProm"
-332.96116965197757,1,1,1,65,5,4,-0.1741146204312821,"POU2F2-1:1119, 1, set2, minTK"
0.6878696104668052,0.4068899517534035,0.7722392075999185,1,46,5,4,-0.05626289191627836,"Pou2f2-1:1131, 1, set2, minCMV"
0.1195386272520409,0.7295354251035566,1,1,35,5,4,-0.02969238380540382,"Pou2f2-1:1131, 1, set2, minProm"
1.0878665280370114,0.2969444011258444,0.637480780047164,1,44,5,4,0.06767516748579241,"Pou2f2-1:1131, 1, set2, minTK"
5.686866910871686,0.017092344687713087,0.07941087826923887,1,51,5,4,-0.15131774381987792,"POU2F2-1:120, 1, set1, minCMV"
7.5813783500721,0.005897432852233468,0.03225470398790557,1,35,5,4,-0.19118312916765415,"POU2F2-1:120, 1, set1, minProm"
0.014624908699715888,0.903743716643446,1,1,41,5,4,0.008672455690383364,"POU2F2-1:120, 1, set1, minTK"
0.7892620884058488,0.37432334704407894,0.7354747273015779,1,44,5,4,-0.060102909564434405,"Pou2f2-1:132, 1, set1, minCMV"
-93.52392526974916,1,1,1,28,5,4,0.1265459900630266,"Pou2f2-1:132, 1, set1, minProm"
-10.856162364077818,1,1,1,46,5,4,-0.11929181526363711,"Pou2f2-1:132, 1, set1, minTK"
0.009496709189988906,0.922368197246229,1,1,70,5,4,-0.005610213627770179,"POU2F2-1:1452, 4, set2, minCMV"
26.700569824419063,2.3755145213454325e-7,2.763335263277206e-6,1,61,5,4,-0.18425976463670268,"POU2F2-1:1452, 4, set2, minProm"
2.7773923427512273,0.09560371274489003,0.30283548410475225,1,52,5,4,-0.1378232608151022,"POU2F2-1:1452, 4, set2, minTK"
0.33377739949764873,0.5634432386377297,0.9304264951683041,1,29,5,4,-0.06523309900309979,"Pou2f2-1:1464, 4, set2, minCMV"
12.375156659382583,4.3508429707562747e-4,0.0032235075423866152,1,29,5,4,-0.151296505625931,"Pou2f2-1:1464, 4, set2, minProm"
5.382983780613131,0.020334072413380117,0.09149587748203712,1,51,5,4,-0.1047479521832492,"Pou2f2-1:1464, 4, set2, minTK"
0.5352482965927265,0.4644086855407175,0.8320337720928519,1,61,5,4,-0.0335401550589658,"POU2F2-1:1785, 8, set2, minCMV"
2.681392729307845,0.10152690086626007,0.3152569388880533,1,51,5,4,-0.12698884075231495,"POU2F2-1:1785, 8, set2, minProm"
5.648032697587041,0.01747496631569418,0.08094846338110512,1,48,5,4,-0.13761084508401225,"POU2F2-1:1785, 8, set2, minTK"
1.5828563066547758,0.2083497448698107,0.5125876640090449,1,44,5,4,-0.06849669251537258,"Pou2f2-1:1797, 8, set2, minCMV"
0.05228375197748392,0.8191359801365375,1,1,31,5,4,0.02931376094179357,"Pou2f2-1:1797, 8, set2, minProm"
1.6568306339327137,0.19803178916217629,0.49706221864899336,1,28,5,4,0.12791332683766368,"Pou2f2-1:1797, 8, set2, minTK"
