statistic,pval,fdr,df.test,df.dna,df.rna.full,df.rna.red,architecture
15.170013222188345,5.080114297687232e-4,0.0018119664353307187,2,29,7,5,"MAFF-1:863, 8, set1, minProm"
3.561291648912629,0.16852927178982954,0.2637617521819228,2,37,7,5,"MAFF-1:863, 8, set1, minTK"
126.71343851878919,3.05159176436752e-28,6.0656558630243706e-27,2,75,7,5,"MAFG-1:1197, 1, set2, minCMV"
21.91529021680344,1.742429417835619e-5,8.37402307069356e-5,2,73,7,5,"MAFG-1:1197, 1, set2, minProm"
47.10981935212294,5.891592572109778e-11,5.550024781886236e-10,2,82,7,5,"MAFG-1:1197, 1, set2, minTK"
243.07558430079553,1.6474321093936541e-53,4.984496559554593e-52,2,86,7,5,"MAFG-1:1530, 4, set2, minCMV"
65.33150686240151,6.507939959767179e-15,8.075104491492932e-14,2,71,7,5,"MAFG-1:1530, 4, set2, minProm"
36.74823886874856,1.0476623088336954e-8,7.894257944785075e-8,2,69,7,5,"MAFG-1:1530, 4, set2, minTK"
120.07449374970383,8.436357469329508e-27,1.6192533617694325e-25,2,69,7,5,"MAFG-1:1863, 8, set2, minCMV"
43.09364834853659,4.3886723512865243e-10,3.834313738492437e-9,2,71,7,5,"MAFG-1:1863, 8, set2, minProm"
29.912237449125314,3.196245777029084e-7,2.03012839322778e-6,2,80,7,5,"MAFG-1:1863, 8, set2, minTK"
154.67026407375124,2.5928589922556466e-34,5.876509199422208e-33,2,51,7,5,"MAFG-1:198, 1, set1, minCMV"
19.345328096495905,6.298184496587917e-5,2.7454541645168906e-4,2,62,7,5,"MAFG-1:198, 1, set1, minProm"
15.895745726965288,3.5341312360990694e-4,0.0013013569575611801,2,66,7,5,"MAFG-1:198, 1, set1, minTK"
82.53618489717928,1.195350234017818e-18,1.821796808272317e-17,2,39,7,5,"MAFG-1:531, 4, set1, minCMV"
52.089008987501074,4.886697034401838e-12,4.969220726042399e-11,2,42,7,5,"MAFG-1:531, 4, set1, minProm"
19.994482144651556,4.55253578290364e-5,2.0275532197227604e-4,2,36,7,5,"MAFG-1:531, 4, set1, minTK"
74.21225445247092,7.673856979755846e-17,1.0736407646847474e-15,2,41,7,5,"MAFG-1:864, 8, set1, minCMV"
64.06523830824972,1.2257735913088575e-14,1.4997413143065743e-13,2,50,7,5,"MAFG-1:864, 8, set1, minProm"
24.882687004956097,3.951783735091126e-6,2.1422644043185962e-5,2,39,7,5,"MAFG-1:864, 8, set1, minTK"
208.3529106803726,5.7113700725516176e-46,1.5730598648256517e-44,2,93,7,5,"MAFK-1:1198, 1, set2, minCMV"
81.10523727829968,2.444677065718847e-18,3.6892399355393515e-17,2,66,7,5,"MAFK-1:1198, 1, set2, minProm"
88.34501802203613,6.548217327496194e-20,1.041946912577244e-18,2,67,7,5,"MAFK-1:1198, 1, set2, minTK"
194.1000326029307,7.107444083638221e-43,1.8816345500735325e-41,2,55,7,5,"MAFK-1:1531, 4, set2, minCMV"
92.86051806099681,6.848488167061082e-21,1.127705477803999e-19,2,29,7,5,"MAFK-1:1531, 4, set2, minProm"
45.8389279043613,1.1122522101050019e-10,1.018100309160197e-9,2,43,7,5,"MAFK-1:1531, 4, set2, minTK"
99.61544469367618,2.3376582934968724e-22,3.922922742802675e-21,2,36,7,5,"MAFK-1:1864, 8, set2, minCMV"
43.9400299620188,2.8743769822243155e-10,2.551217257922218e-9,2,39,7,5,"MAFK-1:1864, 8, set2, minProm"
16.017573806604105,3.3252786286066085e-4,0.0012340701714140053,2,33,7,5,"MAFK-1:1864, 8, set2, minTK"
110.30045387688915,1.1183062830302145e-24,2.0381712731072928e-23,2,35,7,5,"MAFK-1:199, 1, set1, minCMV"
32.16610675240054,1.0356634902976652e-7,6.99015951363545e-7,2,29,7,5,"MAFK-1:199, 1, set1, minProm"
34.27928507887009,3.600375712203068e-8,2.5985320357639535e-7,2,46,7,5,"MAFK-1:199, 1, set1, minTK"
118.98021179512034,1.45805961402519e-26,2.78118079172134e-25,2,54,7,5,"MAFK-1:532, 4, set1, minCMV"
107.64306476616821,4.222848282249278e-24,7.539748299295077e-23,2,51,7,5,"MAFK-1:532, 4, set1, minProm"
72.77471426617058,1.5746048545799231e-16,2.1587551376852428e-15,2,53,7,5,"MAFK-1:532, 4, set1, minTK"
120.49158460051058,6.848332627384442e-27,1.3185723823634872e-25,2,54,7,5,"MAFK-1:865, 8, set1, minCMV"
76.87061922079101,2.031220757131698e-17,2.901339044256486e-16,2,60,7,5,"MAFK-1:865, 8, set1, minProm"
25.370031943092272,3.0971879484704523e-6,1.7072337848064217e-5,2,47,7,5,"MAFK-1:865, 8, set1, minTK"
129.67156949071432,6.953067655475543e-29,1.4001882472108453e-27,2,105,7,5,"MAX-1:1177, 1, set2, minCMV"
174.6885365445396,1.1664503653431902e-38,2.86573525757515e-37,2,105,7,5,"MAX-1:1177, 1, set2, minProm"
179.97157369129854,8.311306976955928e-40,2.109423448448897e-38,2,105,7,5,"MAX-1:1177, 1, set2, minTK"
124.41622718723556,9.624086919963495e-28,1.894587880205634e-26,2,105,7,5,"MAX-1:1510, 4, set2, minCMV"
169.8676043507112,1.2993267756234306e-37,3.154334014181467e-36,2,105,7,5,"MAX-1:1510, 4, set2, minProm"
154.9428651843009,2.2624777666465416e-34,5.146717941756688e-33,2,105,7,5,"MAX-1:1510, 4, set2, minTK"
145.80338883255354,2.1837171939155317e-32,4.706102107027788e-31,2,105,7,5,"MAX-1:178, 1, set1, minCMV"
230.21379440485725,1.022609248037297e-50,2.9487633809601306e-49,2,105,7,5,"MAX-1:178, 1, set1, minProm"
154.40402088402152,2.9620533281538507e-34,6.68436180370739e-33,2,105,7,5,"MAX-1:178, 1, set1, minTK"
108.79215765472509,2.3772952800478007e-24,4.28192012025032e-23,2,105,7,5,"MAX-1:1843, 8, set2, minCMV"
92.86243712752548,6.841919966561758e-21,1.127705477803999e-19,2,105,7,5,"MAX-1:1843, 8, set2, minProm"
141.8027668692339,1.6140627508778684e-31,3.4303022200317885e-30,2,105,7,5,"MAX-1:1843, 8, set2, minTK"
122.35402219833304,2.6987438167007997e-27,5.278880421075259e-26,2,105,7,5,"MAX-1:511, 4, set1, minCMV"
95.89999563064157,1.4982370809426282e-21,2.5005902584645712e-20,2,105,7,5,"MAX-1:511, 4, set1, minProm"
151.313939117872,1.3886589674990203e-33,3.046122635135351e-32,2,105,7,5,"MAX-1:511, 4, set1, minTK"
129.6943048792309,6.874474863964095e-29,1.3889152833706404e-27,2,105,7,5,"MAX-1:844, 8, set1, minCMV"
71.97242922973783,2.35171975943132e-16,3.1676014829884135e-15,2,105,7,5,"MAX-1:844, 8, set1, minProm"
176.850968371622,3.956399683777747e-39,9.838140428244097e-38,2,105,7,5,"MAX-1:844, 8, set1, minTK"
3.2718578013291335,0.1947713639938422,0.2945790981655205,2,51,7,5,"MEF2A-1:1088, 1, set2, minCMV"
20.856741239691473,2.958122702857435e-5,1.3671023055643615e-4,2,61,7,5,"MEF2A-1:1088, 1, set2, minProm"
2.981097771743407,0.22524898561638648,0.33002845173087925,2,53,7,5,"MEF2A-1:1088, 1, set2, minTK"
15.741400348301795,3.817669652380242e-4,0.0013891070500544694,2,47,7,5,"MEF2A-1:1421, 4, set2, minCMV"
0.492073383395109,0.7818935353980261,0.8431162384857226,2,48,7,5,"MEF2A-1:1421, 4, set2, minProm"
1.7818158383211085,0.41028307973011857,0.5209755376684698,2,57,7,5,"MEF2A-1:1421, 4, set2, minTK"
19.867451185402388,4.8510727801278474e-5,2.1481926204864842e-4,2,52,7,5,"MEF2A-1:1754, 8, set2, minCMV"
9.578566943663645,0.008318415626154032,0.02118230048749505,2,58,7,5,"MEF2A-1:1754, 8, set2, minProm"
1.6719991416630364,0.4334410098356845,0.5413749711568494,2,51,7,5,"MEF2A-1:1754, 8, set2, minTK"
9.446025321258276,0.0088883605580604309,0.022484477161287958,2,39,7,5,"MEF2A-1:422, 4, set1, minCMV"
0.09386945422875215,0.9541496756604618,0.9723556177047548,2,34,7,5,"MEF2A-1:422, 4, set1, minProm"
9.221334050111636,0.009945182409087547,0.02465826806379099,2,40,7,5,"MEF2A-1:422, 4, set1, minTK"
7.891518603136774,0.019336528537690516,0.04339238519491967,2,42,7,5,"MEF2A-1:755, 8, set1, minCMV"
13.805445304167279,0.001005045311835839,0.003295775923809783,2,39,7,5,"MEF2A-1:755, 8, set1, minProm"
4.053841654696043,0.13174054914900196,0.2165820270003132,2,37,7,5,"MEF2A-1:755, 8, set1, minTK"
1.7284557032116936,0.4213767924580852,0.530782661869885,2,47,7,5,"MEF2A-1:89, 1, set1, minCMV"
3.404653686247457,0.18225894231009238,0.2804180481110826,2,47,7,5,"MEF2A-1:89, 1, set1, minProm"
5.418881916017654,0.06657401398317274,0.12400385281679775,2,46,7,5,"MEF2A-1:89, 1, set1, minTK"
18.075663385317966,1.1882821340477955e-4,4.8721153987460345e-4,2,61,7,5,"MEF2B-1:1089, 1, set2, minCMV"
4.178659161732412,0.12377008584244606,0.20618276844163375,2,52,7,5,"MEF2B-1:1089, 1, set2, minProm"
4.580279144211545,0.10125232886686665,0.17532895514527627,2,56,7,5,"MEF2B-1:1089, 1, set2, minTK"
9.344211514308881,0.009352554568139087,0.02345585551552073,2,62,7,5,"MEF2B-1:1422, 4, set2, minCMV"
7.407260750331261,0.024633933520245274,0.053444584839755026,2,62,7,5,"MEF2B-1:1422, 4, set2, minProm"
0.4107479820577282,0.8143427025883575,0.8689528977237129,2,66,7,5,"MEF2B-1:1422, 4, set2, minTK"
0.6953133490114851,0.706341339579601,0.7794041888516624,2,63,7,5,"MEF2B-1:1755, 8, set2, minCMV"
11.047721682408792,0.003990411816685907,0.011125333353647229,2,58,7,5,"MEF2B-1:1755, 8, set2, minProm"
8.308414211566287,0.015698233234679282,0.03639809306432622,2,63,7,5,"MEF2B-1:1755, 8, set2, minTK"
17.82306066518231,1.3482534840845073e-4,5.476833928073442e-4,2,65,7,5,"MEF2B-1:423, 4, set1, minCMV"
3.1877548216234572,0.20313643932402656,0.30475427707087716,2,66,7,5,"MEF2B-1:423, 4, set1, minProm"
4.848614272230407,0.088539443577691,0.1566270917206734,2,64,7,5,"MEF2B-1:423, 4, set1, minTK"
20.48791602273468,3.557177714423606e-5,1.6183841127399842e-4,2,47,7,5,"MEF2B-1:756, 8, set1, minCMV"
1.2373358122354148,0.5386615075852463,0.6379596952542582,2,57,7,5,"MEF2B-1:756, 8, set1, minProm"
6.787018419789547,0.03359059338814884,0.06955948232974045,2,58,7,5,"MEF2B-1:756, 8, set1, minTK"
7.088893773233849,0.028884594547912992,0.06119668151544726,2,49,7,5,"MEF2B-1:90, 1, set1, minCMV"
0.8803493520799748,0.643923933176256,0.7297012541639417,2,53,7,5,"MEF2B-1:90, 1, set1, minProm"
1.3704583946632738,0.5039747066785782,0.6061117384804832,2,49,7,5,"MEF2B-1:90, 1, set1, minTK"
10.621351890753886,0.004938587373895957,0.013431085383288712,2,53,7,5,"MEF2D-1:1090, 1, set2, minCMV"
5.331535659774545,0.0695459335808339,0.12885403440527354,2,46,7,5,"MEF2D-1:1090, 1, set2, minProm"
3.2866821195220837,0.1933330248410025,0.2930531684534643,2,65,7,5,"MEF2D-1:1090, 1, set2, minTK"
21.52101266873251,2.122127515685847e-5,1.0088318267292934e-4,2,54,7,5,"MEF2D-1:1423, 4, set2, minCMV"
1.4938607047247388,0.47381877938544714,0.5781886493617594,2,45,7,5,"MEF2D-1:1423, 4, set2, minProm"
1.8759266644383388,0.3914242252005712,0.5030079431057148,2,46,7,5,"MEF2D-1:1423, 4, set2, minTK"
18.45940581103332,9.808237162854578e-5,4.0953224102143317e-4,2,50,7,5,"MEF2D-1:1756, 8, set2, minCMV"
5.283761544647405,0.07122718138980236,0.13141404268433945,2,43,7,5,"MEF2D-1:1756, 8, set2, minProm"
1.5533731989248736,0.4599274131444325,0.5647489347327278,2,40,7,5,"MEF2D-1:1756, 8, set2, minTK"
1.2655892529464836,0.5311054836785853,0.6311906866552092,2,27,7,5,"MEF2D-1:424, 4, set1, minCMV"
1.3613010693284195,0.5062875276263139,0.6078741627886167,2,36,7,5,"MEF2D-1:424, 4, set1, minProm"
1.021231963388118,0.60012579842902,0.6910334934291416,2,33,7,5,"MEF2D-1:424, 4, set1, minTK"
3.768393209315718,0.1519510872002857,0.24297932246398196,2,21,7,5,"MEF2D-1:757, 8, set1, minCMV"
0.6012206129025799,0.7403662324820892,0.8095654975796674,2,29,7,5,"MEF2D-1:757, 8, set1, minProm"
0.45337011927563253,0.797171804336358,0.8559841297611733,2,19,7,5,"MEF2D-1:757, 8, set1, minTK"
9.19238359469091,0.010090188152720314,0.024939209510667273,2,35,7,5,"MEF2D-1:91, 1, set1, minCMV"
2.772709590491104,0.24998489192511092,0.35649110893987257,2,34,7,5,"MEF2D-1:91, 1, set1, minProm"
0.6432198411557692,0.7249809353241116,0.796143912884086,2,46,7,5,"MEF2D-1:91, 1, set1, minTK"
23.992510616547282,6.1672636675887775e-6,3.2182951101385106e-5,2,5,7,5,"MEIS2-1:426, 4, set1, minCMV"
0.4593358478279299,0.7947974919255348,0.8540318746337711,2,8,7,5,"MEIS2-1:426, 4, set1, minProm"
38.99918692734741,3.399649619667128e-9,2.709484126773089e-8,2,7,7,5,"MEIS2-1:426, 4, set1, minTK"
13.187954902758449,0.0013685856408153483,0.004355364251755373,2,8,7,5,"MEIS2-1:759, 8, set1, minCMV"
2.0929069963501092,0.3511810072825744,0.46236950626571743,2,10,7,5,"MEIS2-1:759, 8, set1, minProm"
5.618593596497362,0.06024734353741649,0.11396340745513153,2,5,7,5,"MEIS2-1:759, 8, set1, minTK"
1.604523167963606,0.44831391716901703,0.5549262553913951,2,8,7,5,"MEIS2-1:93, 1, set1, minCMV"
4.345931500033856,0.11383949628001683,0.19272386608375505,2,9,7,5,"MEIS2-1:93, 1, set1, minProm"
9.221346170608228,0.009945122138995423,0.02465826806379099,2,10,7,5,"MEIS2-1:93, 1, set1, minTK"
4.177221219625608,0.12385910494868953,0.20627511458645637,2,70,7,5,"MEIS3-1:1093, 1, set2, minCMV"
5.267969095642911,0.07179183358109993,0.132296862242759,2,75,7,5,"MEIS3-1:1093, 1, set2, minProm"
1.599834114578698,0.4493662342251001,0.5560047160778736,2,76,7,5,"MEIS3-1:1093, 1, set2, minTK"
33.50017953138831,5.315308100687412e-8,3.7611316076523135e-7,2,74,7,5,"MEIS3-1:1426, 4, set2, minCMV"
0.9042032758616187,0.6362894952907577,0.7227578541506765,2,75,7,5,"MEIS3-1:1426, 4, set2, minProm"
0.49481102447862213,0.7808239956363017,0.8425546347853418,2,86,7,5,"MEIS3-1:1426, 4, set2, minTK"
3.433355664199553,0.17966202497387818,0.2771876808313388,2,84,7,5,"MEIS3-1:1759, 8, set2, minCMV"
0.3074066550284442,0.8575263877628614,0.9027919128732009,2,62,7,5,"MEIS3-1:1759, 8, set2, minProm"
0.8675500997751442,0.6480580198143019,0.7337091903593442,2,71,7,5,"MEIS3-1:1759, 8, set2, minTK"
19.250550924833533,6.60383144492788e-5,2.862437031386524e-4,2,48,7,5,"MEIS3-1:427, 4, set1, minCMV"
3.8694062957356437,0.14446714783972933,0.23320885944153072,2,58,7,5,"MEIS3-1:427, 4, set1, minProm"
11.718838729471827,0.0028528996960316506,0.00825754473752422,2,48,7,5,"MEIS3-1:427, 4, set1, minTK"
7.454129343836939,0.024063366145652795,0.052317591103221046,2,38,7,5,"MEIS3-1:760, 8, set1, minCMV"
0.2157901010114074,0.8977218069363327,0.9306003946334102,2,40,7,5,"MEIS3-1:760, 8, set1, minProm"
5.028024935099893,0.08094280639907452,0.14532321452882657,2,33,7,5,"MEIS3-1:760, 8, set1, minTK"
2.9740930619263963,0.22603927062825602,0.3310284216019906,2,56,7,5,"MEIS3-1:94, 1, set1, minCMV"
0.710772724698927,0.7009025885170697,0.7765243191225462,2,39,7,5,"MEIS3-1:94, 1, set1, minProm"
0.3725332621083908,0.8300522477683638,0.8820382189953789,2,37,7,5,"MEIS3-1:94, 1, set1, minTK"
2.0082919764954568,0.3663573747467795,0.4778439149914461,2,16,7,5,"MEOX2-1:1255, 1, set2, minCMV"
1.5294654583447027,0.46545831778091984,0.5702862533034928,2,23,7,5,"MEOX2-1:1255, 1, set2, minProm"
1.4881599081663808,0.4751712782833873,0.5793938217537399,2,41,7,5,"MEOX2-1:1255, 1, set2, minTK"
4.659470239767643,0.09732152221183352,0.1696222444452558,2,27,7,5,"MEOX2-1:1588, 4, set2, minCMV"
0.49697351091299424,0.7799801912482962,0.8418704729221135,2,18,7,5,"MEOX2-1:1588, 4, set2, minProm"
4.210693500458547,0.12180343157784629,0.20351378584089552,2,26,7,5,"MEOX2-1:1588, 4, set2, minTK"
0.08359155131893203,0.9590656251185109,0.9760697712473727,2,36,7,5,"MEOX2-1:1921, 8, set2, minCMV"
1.6927899071488355,0.42895856338107896,0.5376217764843791,2,26,7,5,"MEOX2-1:1921, 8, set2, minProm"
11.417953641070199,0.0033160637380255063,0.009421207372574542,2,27,7,5,"MEOX2-1:1921, 8, set2, minTK"
3.2820674084618986,0.19377962790290246,0.29349840394548343,2,37,7,5,"MEOX2-1:256, 1, set1, minCMV"
20.02829010313667,4.4762265940694965e-5,1.9965856020896764e-4,2,33,7,5,"MEOX2-1:256, 1, set1, minProm"
9.972513364954239,0.006831187996866388,0.017869317153642827,2,21,7,5,"MEOX2-1:256, 1, set1, minTK"
0.9213516162121778,0.6308571630284409,0.7180735165531289,2,26,7,5,"MEOX2-1:589, 4, set1, minCMV"
0.10245635557157584,0.9500618627857998,0.9694766508108295,2,27,7,5,"MEOX2-1:589, 4, set1, minProm"
18.7696985752425,8.398693662186579e-5,3.564946542719417e-4,2,32,7,5,"MEOX2-1:589, 4, set1, minTK"
0.3606553324007109,0.8349965664293828,0.8846404377656442,2,28,7,5,"MEOX2-1:922, 8, set1, minCMV"
0.10729722628741456,0.9477650801891152,0.967463131853213,2,17,7,5,"MEOX2-1:922, 8, set1, minProm"
3.6958787185578785,0.1575615096842062,0.24967564305479736,2,32,7,5,"MEOX2-1:922, 8, set1, minTK"
3.409566898475987,0.18181175338645147,0.2800119832747204,2,44,7,5,"MEOX2-2:1256, 1, set2, minCMV"
2.560026263756072,0.27803364932524827,0.3860914931394246,2,36,7,5,"MEOX2-2:1256, 1, set2, minProm"
1.7781660752698372,0.4110324813191856,0.521711407369795,2,41,7,5,"MEOX2-2:1256, 1, set2, minTK"
17.103883529037375,1.9316964519095972e-4,7.639716424744846e-4,2,42,7,5,"MEOX2-2:1589, 4, set2, minCMV"
3.599177257856354,0.1653669013907714,0.2599043627639011,2,43,7,5,"MEOX2-2:1589, 4, set2, minProm"
4.984887121602924,0.0827076183565716,0.14814528782329042,2,42,7,5,"MEOX2-2:1589, 4, set2, minTK"
0.44185296334171653,0.8017756233276455,0.8591252404882064,2,36,7,5,"MEOX2-2:1922, 8, set2, minCMV"
5.971303438341465,0.050506576716481885,0.09832373825439991,2,34,7,5,"MEOX2-2:1922, 8, set2, minProm"
15.742178722356584,3.816184153963764e-4,0.0013891070500544694,2,41,7,5,"MEOX2-2:1922, 8, set2, minTK"
4.927234039374753,0.08512648926001243,0.15170698661717402,2,21,7,5,"MEOX2-2:257, 1, set1, minCMV"
3.7393989997129893,0.15416998295703077,0.245759676958755,2,16,7,5,"MEOX2-2:257, 1, set1, minProm"
7.940427557259227,0.018869398829719265,0.042561824315877975,2,13,7,5,"MEOX2-2:257, 1, set1, minTK"
7.990094880361539,0.018406573178845288,0.0416709076536925,2,33,7,5,"MEOX2-2:590, 4, set1, minCMV"
0.3687107399694014,0.8316402113382537,0.8829830183955013,2,20,7,5,"MEOX2-2:590, 4, set1, minProm"
0.7982643919071961,0.6709020049606063,0.7524981947531125,2,27,7,5,"MEOX2-2:590, 4, set1, minTK"
2.826673631031781,0.24332997973447676,0.3497619320218011,2,31,7,5,"MEOX2-2:923, 8, set1, minCMV"
1.7303689124710218,0.4209738942054777,0.5304927489146581,2,28,7,5,"MEOX2-2:923, 8, set1, minProm"
21.094650266175904,2.626363873268221e-5,1.224838793440654e-4,2,23,7,5,"MEOX2-2:923, 8, set1, minTK"
65.1331528711653,7.186469050102841e-15,8.863311828460171e-14,2,105,7,5,"MGA-1:1144, 1, set2, minCMV"
24.104955830926883,5.830091194380291e-6,3.0475251162454254e-5,2,105,7,5,"MGA-1:1144, 1, set2, minProm"
15.987124102428425,3.376292860541173e-4,0.0012499813592190406,2,105,7,5,"MGA-1:1144, 1, set2, minTK"
5.503659792394501,0.06381098682319505,0.11989204070604588,2,105,7,5,"MGA-1:145, 1, set1, minCMV"
0.28748805941359024,0.8661094179692038,0.9088910735397433,2,105,7,5,"MGA-1:145, 1, set1, minProm"
13.569792310981029,0.0011307251171202347,0.00366873410953644,2,105,7,5,"MGA-1:145, 1, set1, minTK"
0.36172747009004524,0.8345490707396811,0.8846404377656442,2,105,7,5,"MGA-1:1477, 4, set2, minCMV"
15.235791932678694,4.915750342034487e-4,0.0017594719464321576,2,105,7,5,"MGA-1:1477, 4, set2, minProm"
65.44550115455422,6.1473790339148306e-15,7.705551433939774e-14,2,105,7,5,"MGA-1:1477, 4, set2, minTK"
9.220683310271852,0.009948418798774679,0.02465826806379099,2,105,7,5,"MGA-1:1810, 8, set2, minCMV"
16.16069498368961,3.095634459535595e-4,0.0011593528567358307,2,105,7,5,"MGA-1:1810, 8, set2, minProm"
27.554767714946138,1.0388628489736695e-6,6.164923302798336e-6,2,105,7,5,"MGA-1:1810, 8, set2, minTK"
17.194949830081896,1.8457126386662082e-4,7.327968343043213e-4,2,105,7,5,"MGA-1:478, 4, set1, minCMV"
20.4293060476748,3.6629632139070375e-5,1.660363104045537e-4,2,104,7,5,"MGA-1:478, 4, set1, minProm"
19.33875176761012,6.318928048319004e-5,2.7525429838847745e-4,2,105,7,5,"MGA-1:478, 4, set1, minTK"
13.43389145702622,0.001210228942597297,0.003899908796134626,2,105,7,5,"MGA-1:811, 8, set1, minCMV"
16.777345652607437,2.2742891582654256e-4,8.807493070659675e-4,2,105,7,5,"MGA-1:811, 8, set1, minProm"
0.4552699675223266,0.7964149111614253,0.8554705114294288,2,105,7,5,"MGA-1:811, 8, set1, minTK"
0.8987811232686909,0.6380168651168204,0.7239422844166841,2,30,7,5,"MGA-2:1145, 1, set2, minCMV"
28.269576159874987,7.266738533584331e-7,4.384313170262766e-6,2,27,7,5,"MGA-2:1145, 1, set2, minProm"
3.164210834683672,0.2055418908622885,0.3074570336478449,2,32,7,5,"MGA-2:1145, 1, set2, minTK"
8.13069401432682,0.017157034626591523,0.03930567201660766,2,13,7,5,"MGA-2:146, 1, set1, minCMV"
0.0649558293678183,0.9680438291491772,0.9821151633026505,2,15,7,5,"MGA-2:146, 1, set1, minProm"
15.221320643527747,4.95144795621115e-4,0.0017712168518956833,2,15,7,5,"MGA-2:146, 1, set1, minTK"
1.844490393376418,0.3976252911509211,0.5096186245699608,2,33,7,5,"MGA-2:1478, 4, set2, minCMV"
0.04247261650311884,0.9789875943864667,0.9899476135531246,2,21,7,5,"MGA-2:1478, 4, set2, minProm"
5.4479007634633945,0.0656150373285278,0.12260649810520771,2,31,7,5,"MGA-2:1478, 4, set2, minTK"
3.58299524912627,0.16671031315820442,0.2614746535795944,2,23,7,5,"MGA-2:1811, 8, set2, minCMV"
1.0429486800480845,0.5936446683620443,0.6853694648646008,2,29,7,5,"MGA-2:1811, 8, set2, minProm"
1.0675648642916258,0.5863828165409116,0.6788997661063675,2,35,7,5,"MGA-2:1811, 8, set2, minTK"
7.086520183629773,0.028918894984345304,0.06120601412606784,2,11,7,5,"MGA-2:479, 4, set1, minCMV"
20.546137395035203,3.4551185438886165e-5,1.5777946540196193e-4,2,20,7,5,"MGA-2:479, 4, set1, minProm"
11.614194640352821,0.0030061432918448345,0.00864002437927514,2,17,7,5,"MGA-2:479, 4, set1, minTK"
3.336024143419422,0.18862165951561466,0.2878296230422125,2,19,7,5,"MGA-2:812, 8, set1, minCMV"
3.4147453280440914,0.18134161261703743,0.2794280443286111,2,14,7,5,"MGA-2:812, 8, set1, minProm"
3.3325300865126337,0.188951474936291,0.2881181626262908,2,21,7,5,"MGA-2:812, 8, set1, minTK"
8.520257708224563,0.014120482810657486,0.03319097031115893,2,87,7,5,"MLXIPL-1:1178, 1, set2, minCMV"
12.830727173613013,0.0016362248901916163,0.005080539277693491,2,71,7,5,"MLXIPL-1:1178, 1, set2, minProm"
36.835783277894734,1.00279299817701e-8,7.566528986244712e-8,2,72,7,5,"MLXIPL-1:1178, 1, set2, minTK"
16.126453173478694,3.149090828288298e-4,0.0011757881986229012,2,68,7,5,"MLXIPL-1:1511, 4, set2, minCMV"
9.260762538156087,0.00975104062324901,0.024237511739374915,2,64,7,5,"MLXIPL-1:1511, 4, set2, minProm"
18.272463409806733,1.0769238252977465e-4,4.451188516136446e-4,2,60,7,5,"MLXIPL-1:1511, 4, set2, minTK"
25.80801919316127,2.488054205419154e-6,1.3854604650665859e-5,2,39,7,5,"MLXIPL-1:179, 1, set1, minCMV"
36.74032495486381,1.051816076199404e-8,7.907288053876058e-8,2,33,7,5,"MLXIPL-1:179, 1, set1, minProm"
22.333822576180864,1.4134226535987015e-5,6.900828249923073e-5,2,44,7,5,"MLXIPL-1:179, 1, set1, minTK"
17.963566880953294,1.256785073754036e-4,5.13584426014457e-4,2,60,7,5,"MLXIPL-1:1844, 8, set2, minCMV"
15.928763042696119,3.4762664220596155e-4,0.001283126704584745,2,49,7,5,"MLXIPL-1:1844, 8, set2, minProm"
20.502723377675466,3.530938770117525e-5,1.6076372072692244e-4,2,64,7,5,"MLXIPL-1:1844, 8, set2, minTK"
22.396771694029667,1.3696286133658422e-5,6.708340465145935e-5,2,52,7,5,"MLXIPL-1:512, 4, set1, minCMV"
22.732247543651283,1.1581242762729733e-5,5.736451052313389e-5,2,42,7,5,"MLXIPL-1:512, 4, set1, minProm"
36.40486329270334,1.243896880759115e-8,9.317091026368883e-8,2,45,7,5,"MLXIPL-1:512, 4, set1, minTK"
13.007452168102645,0.0014978476758790722,0.004715417952459898,2,42,7,5,"MLXIPL-1:845, 8, set1, minCMV"
42.32686393442418,6.439294360283732e-10,5.523763402355124e-9,2,43,7,5,"MLXIPL-1:845, 8, set1, minProm"
62.82005460903565,2.284538415053165e-14,2.7352114903034186e-13,2,54,7,5,"MLXIPL-1:845, 8, set1, minTK"
1.3461266038593749,0.5101434583533607,0.6117339166744126,2,45,7,5,"MSX1-1:1257, 1, set2, minCMV"
4.919996298999649,0.08543510906485925,0.15209925793517842,2,62,7,5,"MSX1-1:1257, 1, set2, minProm"
10.640114668254228,0.00489247321151704,0.013325751869240645,2,64,7,5,"MSX1-1:1257, 1, set2, minTK"
2.3476734959276655,0.30917842301600873,0.42017736849395904,2,92,7,5,"MSX1-1:1590, 4, set2, minCMV"
7.172909619066559,0.027696345399385293,0.05912789483594871,2,96,7,5,"MSX1-1:1590, 4, set2, minProm"
8.202114248373618,0.016555165282569808,0.03811162862276753,2,98,7,5,"MSX1-1:1590, 4, set2, minTK"
4.126520796943623,0.12703909586099832,0.21071404989960887,2,46,7,5,"MSX1-1:1923, 8, set2, minCMV"
24.48794472793861,4.814047440442255e-6,2.5533574593433788e-5,2,48,7,5,"MSX1-1:1923, 8, set2, minProm"
2.787370420633124,0.24815909899157554,0.35446353162936206,2,72,7,5,"MSX1-1:1923, 8, set2, minTK"
22.696125621111833,1.1792311453961595e-5,5.831592347039622e-5,2,24,7,5,"MSX1-1:258, 1, set1, minCMV"
0.27065517949336027,0.8734297381901652,0.9141896943816492,2,35,7,5,"MSX1-1:258, 1, set1, minProm"
